#{"t_start": 1627327298.0538182, "env_id": "CartPole-v1"}
r,l,t
22.0,22,1.602144
14.0,14,1.626647
12.0,12,1.646379
43.0,43,1.723527
43.0,43,1.800052
35.0,35,1.859797
14.0,14,1.883782
28.0,28,1.929562
19.0,19,1.960815
22.0,22,1.997698
27.0,27,3.031286
15.0,15,3.068323
15.0,15,3.094999
12.0,12,3.115424
14.0,14,3.140549
14.0,14,3.166082
26.0,26,3.219698
15.0,15,3.252724
18.0,18,3.285786
15.0,15,3.317368
13.0,13,3.345297
16.0,16,3.374332
12.0,12,3.397142
13.0,13,3.420217
14.0,14,3.450904
25.0,25,4.486406
15.0,15,4.513647
13.0,13,4.536838
14.0,14,4.561359
13.0,13,4.5844
68.0,68,4.705725
17.0,17,4.735046
19.0,19,4.765522
9.0,9,4.780314
12.0,12,4.800008
21.0,21,4.834363
17.0,17,4.862849
14.0,14,4.886819
9.0,9,4.901375
8.0,8,4.917356
18.0,18,5.829063
10.0,10,5.84637
16.0,16,5.872717
10.0,10,5.888947
10.0,10,5.905668
13.0,13,5.927036
12.0,12,5.946624
