#{"t_start": 1626470681.3508816, "env_id": "CartPole-v1"}
r,l,t
23.0,23,1.415998
11.0,11,1.435974
13.0,13,1.458552
12.0,12,1.478937
34.0,34,1.537482
23.0,23,1.57641
35.0,35,1.636599
11.0,11,1.655815
74.0,74,1.78504
24.0,24,2.816325
13.0,13,2.841413
16.0,16,2.873909
15.0,15,2.899535
15.0,15,2.924652
18.0,18,2.954687
17.0,17,2.98276
18.0,18,3.012382
16.0,16,3.038983
16.0,16,3.065006
11.0,11,3.083759
22.0,22,3.120765
34.0,34,3.177449
18.0,18,3.208508
16.0,16,3.235256
9.0,9,4.101657
17.0,17,4.136405
13.0,13,4.164894
18.0,18,4.194807
15.0,15,4.219803
10.0,10,4.236572
9.0,9,4.251409
26.0,26,4.294612
9.0,9,4.309903
20.0,20,4.343248
14.0,14,4.366325
12.0,12,4.386455
18.0,18,4.41623
14.0,14,4.439461
9.0,9,4.454628
16.0,16,4.483755
13.0,13,4.507819
20.0,20,4.540524
13.0,13,5.522973
8.0,8,5.537278
9.0,9,5.553267
9.0,9,5.569424
10.0,10,5.587168
13.0,13,5.610179
13.0,13,5.633405
12.0,12,5.654727
15.0,15,5.681306
14.0,14,5.70595
14.0,14,5.731926
8.0,8,5.749065
9.0,9,5.772345
15.0,15,5.798691
10.0,10,5.816402
14.0,14,5.841369
16.0,16,5.873988
19.0,19,5.907317
11.0,11,5.932029
16.0,16,5.961641
10.0,10,6.847024
10.0,10,6.866453
10.0,10,6.887337
8.0,8,6.901261
10.0,10,6.918958
9.0,9,6.934825
10.0,10,6.95232
10.0,10,6.969839
9.0,9,6.985677
10.0,10,7.003209
9.0,9,7.019121
9.0,9,7.034922
9.0,9,7.050574
9.0,9,7.070916
10.0,10,7.093793
10.0,10,7.114274
9.0,9,7.129819
9.0,9,7.146124
9.0,9,7.163469
8.0,8,7.186826
11.0,11,7.205875
9.0,9,7.225295
10.0,10,7.245549
9.0,9,7.261168
8.0,8,7.280376
12.0,12,7.302944
9.0,9,7.318938
10.0,10,7.34154
9.0,9,8.25596
9.0,9,8.275893
9.0,9,8.297917
9.0,9,8.313822
9.0,9,8.329745
8.0,8,8.343914
9.0,9,8.359583
8.0,8,8.373728
8.0,8,8.387897
9.0,9,8.403613
10.0,10,8.421186
9.0,9,8.437033
8.0,8,8.455052
9.0,9,8.471058
9.0,9,8.488626
8.0,8,8.507021
9.0,9,8.522683
9.0,9,8.545006
9.0,9,8.560685
10.0,10,8.581729
9.0,9,8.597099
12.0,12,8.617934
8.0,8,8.632266
9.0,9,8.652284
11.0,11,8.673055
9.0,9,8.694442
9.0,9,8.70999
9.0,9,8.725697
12.0,12,9.674908
10.0,10,9.694116
8.0,8,9.708657
8.0,8,9.722956
8.0,8,9.737282
9.0,9,9.753369
9.0,9,9.769412
9.0,9,9.78542
8.0,8,9.799786
8.0,8,9.823715
10.0,10,9.84346
9.0,9,9.860996
9.0,9,9.883324
8.0,8,9.897366
9.0,9,9.913148
10.0,10,9.930507
10.0,10,9.948032
11.0,11,9.972556
9.0,9,9.988394
9.0,9,10.004345
9.0,9,10.024
9.0,9,10.039757
9.0,9,10.05541
9.0,9,10.074389
9.0,9,10.096396
9.0,9,10.11612
10.0,10,10.134756
9.0,9,10.154387
9.0,9,11.060807
9.0,9,11.078476
9.0,9,11.094968
11.0,11,11.114785
9.0,9,11.131036
9.0,9,11.147255
9.0,9,11.163427
9.0,9,11.17969
9.0,9,11.195757
9.0,9,11.211897
10.0,10,11.229908
9.0,9,11.246023
9.0,9,11.262176
8.0,8,11.276452
9.0,9,11.292696
9.0,9,11.309007
9.0,9,11.325239
8.0,8,11.345183
9.0,9,11.364759
9.0,9,11.380512
9.0,9,11.396169
10.0,10,11.413471
9.0,9,11.429954
10.0,10,11.449805
