#{"t_start": 1630928016.3088582, "env_id": "imitationNM/SortingOnions-v0"}
r,l,t
0.293706,2,1.645397
0.300699,3,1.650552
0.0,1,1.651782
0.0,1,1.65304
0.0,1,1.65431
0.0,1,1.65559
0.0,1,1.656828
0.006993,2,1.659123
0.594406,4,1.663546
0.0,1,1.664686
0.0,1,1.665773
0.293706,2,1.667961
0.293706,2,1.670455
0.0,1,1.671538
0.0,1,1.672518
0.013986,3,1.675629
0.0,1,1.676703
0.0,1,1.677743
0.013986,3,1.680964
0.0,1,1.68199
0.0,1,1.683131
0.0,1,1.684132
0.0,1,1.685143
0.0,1,1.686173
0.0,1,1.687229
0.0,1,1.68827
0.0,1,1.689289
0.0,1,1.690353
0.0,1,1.691416
0.0,1,1.69242
0.013986,3,1.695536
0.0,1,1.696549
0.0,1,1.697592
0.0,1,1.698597
0.0,1,1.69967
0.293706,2,1.701751
0.0,1,1.702817
0.0,1,1.70384
0.293706,2,1.705897
0.300699,3,1.708913
0.293706,2,1.710922
0.0,1,1.711953
0.0,1,1.712924
0.006993,2,1.714938
0.293706,2,1.717013
0.0,1,1.718019
0.0,1,1.719019
0.0,1,1.720084
0.0,1,1.721179
0.0,1,1.722276
0.013986,3,1.725266
0.0,1,1.726351
0.0,1,1.72741
0.013986,3,1.730416
0.0,1,1.73144
0.0,1,1.732515
0.0,1,1.733533
0.0,1,1.734622
0.0,1,1.735727
0.0,1,1.736675
0.0,1,1.737658
0.0,1,1.738678
0.006993,2,1.74062
0.0,1,1.741609
0.006993,2,1.743668
0.0,1,1.744709
0.006993,2,1.74672
0.0,1,1.747726
0.0,1,1.748703
0.0,1,1.749663
0.0,1,1.750665
0.0,1,1.751874
0.0,1,1.752893
0.0,1,1.753993
0.0,1,1.755382
0.0,1,1.7564
0.0,1,1.757396
0.0,1,1.758396
0.293706,2,1.76037
0.0,1,1.761366
0.0,1,1.762343
0.0,1,1.763428
0.0,1,1.764405
0.013986,3,1.767313
0.006993,2,1.76934
0.0,1,1.770316
0.293706,2,1.772264
0.293706,2,1.774205
0.0,1,1.77521
0.0,1,1.776186
0.0,1,1.777153
0.0,1,1.778133
0.0,1,1.779157
0.0,1,1.780174
0.0,1,1.781184
0.0,1,1.782197
0.293706,2,1.784198
0.0,1,1.785207
0.0,1,1.786224
0.006993,2,1.788237
0.300699,3,1.791243
0.0,1,1.792228
0.0,1,1.79319
0.0,1,1.794165
0.013986,3,1.797189
0.0,1,1.798196
0.0,1,1.799216
0.0,1,1.800231
0.0,1,1.801288
0.0,1,1.802313
0.0,1,1.803345
0.006993,2,1.80534
0.0,1,1.806358
0.0,1,1.807373
0.006993,2,1.809343
0.0,1,1.811205
0.0,1,1.812579
0.0,1,1.813959
0.293706,2,1.816667
0.0,1,1.818074
0.0,1,1.819434
0.0,1,1.820474
0.006993,2,1.822543
0.0,1,1.823545
0.300699,3,1.826703
0.0,1,1.82773
0.0,1,1.828762
0.0,1,1.829787
0.0,1,1.830825
0.0,1,1.831842
0.741259,3,1.834976
0.0,1,1.835992
0.0,1,1.837041
0.293706,2,1.839098
0.0,1,1.840128
0.293706,2,1.842161
0.0,1,1.84325
0.006993,2,1.845315
0.0,1,1.846324
0.0,1,1.847352
0.0,1,1.848372
0.0,1,1.849415
0.0,1,1.850422
0.0,1,1.8515
0.0,1,1.852504
0.293706,2,1.85453
0.0,1,1.85556
0.0,1,1.856586
0.0,1,1.857585
0.0,1,1.858604
0.0,1,1.859604
0.006993,2,1.861651
0.0,1,1.862697
0.0,1,1.863687
0.293706,2,1.865724
0.0,1,1.866798
0.293706,2,1.868807
0.006993,2,1.870855
0.0,1,1.871866
0.0,1,1.87285
0.0,1,1.873881
0.0,1,1.874973
0.0,1,1.875995
0.293706,2,1.87804
0.0,1,1.879067
0.0,1,1.88008
0.0,1,1.881064
0.587413,3,1.884159
0.006993,2,1.886189
0.300699,3,1.889245
0.0,1,1.890262
0.0,1,1.891331
0.0,1,1.89233
0.0,1,1.893332
0.293706,2,1.895294
0.006993,2,1.89727
0.0,1,1.898274
0.0,1,1.899335
0.587413,3,1.902254
0.0,1,1.903315
0.0,1,1.904332
0.0,1,1.905343
0.0,1,1.906354
0.0,1,1.907477
0.0,1,1.908798
0.0,1,1.909818
0.293706,2,1.911803
0.0,1,1.912854
0.587413,3,1.916015
0.0,1,1.917096
0.0,1,1.918122
0.0,1,1.919228
0.0,1,1.920276
0.0,1,1.921293
0.0,1,1.922331
