#{"t_start": 1626619391.7558458, "env_id": "CartPole-v1"}
r,l,t
31.0,31,1.496765
16.0,16,1.524914
16.0,16,1.55155
23.0,23,1.591293
23.0,23,1.633624
22.0,22,1.676621
13.0,13,1.698525
13.0,13,1.720303
27.0,27,1.7663
33.0,33,1.826319
14.0,14,1.849371
12.0,12,1.868738
34.0,34,2.882365
9.0,9,2.906447
22.0,22,2.949615
25.0,25,2.992537
16.0,16,3.024709
15.0,15,3.05049
21.0,21,3.086553
17.0,17,3.115004
10.0,10,3.132781
21.0,21,3.170285
15.0,15,3.199253
13.0,13,3.221328
23.0,23,3.261145
21.0,21,3.296057
11.0,11,4.283325
16.0,16,4.316843
10.0,10,4.333567
12.0,12,4.359755
25.0,25,4.409942
13.0,13,4.436185
10.0,10,4.464382
12.0,12,4.484279
12.0,12,4.503615
12.0,12,4.523777
14.0,14,4.554392
12.0,12,4.575737
16.0,16,4.603774
9.0,9,4.619599
23.0,23,4.665783
23.0,23,4.704295
15.0,15,4.735661
14.0,14,4.758772
11.0,11,5.716625
13.0,13,5.738316
8.0,8,5.752524
12.0,12,5.773043
9.0,9,5.78811
10.0,10,5.804387
13.0,13,5.82602
9.0,9,5.840931
11.0,11,5.859284
9.0,9,5.874073
11.0,11,5.892105
10.0,10,5.908591
10.0,10,5.9248
12.0,12,5.944546
8.0,8,5.957563
9.0,9,5.971891
8.0,8,5.985146
9.0,9,5.999669
17.0,17,6.027279
8.0,8,6.040435
8.0,8,6.053552
10.0,10,6.069857
13.0,13,6.091125
13.0,13,6.112257
10.0,10,7.040595
10.0,10,7.061464
12.0,12,7.081636
9.0,9,7.096484
9.0,9,7.111222
12.0,12,7.131448
8.0,8,7.146353
10.0,10,7.163545
10.0,10,7.180479
12.0,12,7.200514
8.0,8,7.214091
9.0,9,7.228987
9.0,9,7.244685
10.0,10,7.261812
10.0,10,7.278602
11.0,11,7.297369
9.0,9,7.312364
8.0,8,7.325678
12.0,12,7.345882
10.0,10,7.362828
9.0,9,7.377837
10.0,10,7.39468
10.0,10,7.411641
12.0,12,7.432054
9.0,9,7.446976
11.0,11,7.465557
9.0,9,8.399132
9.0,9,8.417982
9.0,9,8.434212
9.0,9,8.450024
9.0,9,8.465717
9.0,9,8.481479
10.0,10,8.498865
9.0,9,8.514596
11.0,11,8.538002
9.0,9,8.553226
9.0,9,8.568226
8.0,8,8.581437
9.0,9,8.596383
12.0,12,8.61774
10.0,10,8.63487
9.0,9,8.650288
9.0,9,8.665787
10.0,10,8.682791
9.0,9,8.698097
9.0,9,8.715149
10.0,10,8.736758
10.0,10,8.75496
10.0,10,8.784368
9.0,9,8.808635
11.0,11,8.836864
9.0,9,8.859521
8.0,8,8.877227
12.0,12,9.809339
9.0,9,9.827791
9.0,9,9.848002
9.0,9,9.863843
10.0,10,9.887385
9.0,9,9.902598
10.0,10,9.9197
9.0,9,9.940351
10.0,10,9.957706
10.0,10,9.974822
9.0,9,9.990949
8.0,8,10.010297
9.0,9,10.025353
8.0,8,10.038583
9.0,9,10.053553
10.0,10,10.069988
9.0,9,10.085182
10.0,10,10.101714
9.0,9,10.116676
9.0,9,10.131463
12.0,12,10.15185
9.0,9,10.166911
9.0,9,10.182495
10.0,10,10.205368
8.0,8,10.219137
8.0,8,10.233055
8.0,8,10.246627
8.0,8,10.260426
9.0,9,11.22556
17.0,17,11.259524
9.0,9,11.275756
9.0,9,11.291679
9.0,9,11.312269
12.0,12,11.33258
11.0,11,11.35131
8.0,8,11.365066
9.0,9,11.380277
9.0,9,11.395508
10.0,10,11.412441
9.0,9,11.427842
10.0,10,11.445003
9.0,9,11.460405
12.0,12,11.485373
9.0,9,11.500807
9.0,9,11.516251
11.0,11,11.535251
10.0,10,11.55252
9.0,9,11.567803
8.0,8,11.581437
9.0,9,11.596915
11.0,11,11.615522
10.0,10,11.632249
8.0,8,11.645871
10.0,10,11.662591
10.0,10,12.585661
10.0,10,12.608142
9.0,9,12.623254
9.0,9,12.638376
9.0,9,12.653786
12.0,12,12.673993
8.0,8,12.687725
10.0,10,12.705609
10.0,10,12.722826
8.0,8,12.73636
8.0,8,12.749998
9.0,9,12.765354
9.0,9,12.78067
9.0,9,12.796128
9.0,9,12.811512
10.0,10,12.828498
9.0,9,12.843858
9.0,9,12.859227
8.0,8,12.872786
10.0,10,12.889644
9.0,9,12.905122
8.0,8,12.918708
9.0,9,12.933882
9.0,9,12.949327
10.0,10,12.966434
9.0,9,12.981826
10.0,10,12.998873
10.0,10,13.020265
9.0,9,13.967009
9.0,9,13.983072
12.0,12,14.003291
8.0,8,14.016849
10.0,10,14.033733
10.0,10,14.050851
9.0,9,14.066501
8.0,8,14.084656
10.0,10,14.103649
9.0,9,14.119163
8.0,8,14.13546
9.0,9,14.155352
8.0,8,14.168643
10.0,10,14.188831
9.0,9,14.204309
9.0,9,14.219798
10.0,10,14.236909
9.0,9,14.252327
8.0,8,14.266604
9.0,9,14.282231
10.0,10,14.299622
8.0,8,14.319242
11.0,11,14.338664
9.0,9,14.354335
10.0,10,14.371509
10.0,10,14.389094
8.0,8,14.403312
10.0,10,15.320802
10.0,10,15.342708
9.0,9,15.359021
9.0,9,15.374882
9.0,9,15.390115
10.0,10,15.406667
8.0,8,15.424539
11.0,11,15.442574
9.0,9,15.458107
9.0,9,15.475501
10.0,10,15.49309
9.0,9,15.51405
9.0,9,15.52945
10.0,10,15.546875
10.0,10,15.564098
9.0,9,15.579942
9.0,9,15.595338
10.0,10,15.612891
8.0,8,15.626521
8.0,8,15.640478
8.0,8,15.654411
10.0,10,15.671938
10.0,10,15.68941
10.0,10,15.706707
9.0,9,15.722639
10.0,10,15.740107
9.0,9,15.756976
9.0,9,15.776855
10.0,10,16.709903
10.0,10,16.728044
8.0,8,16.746989
10.0,10,16.768269
8.0,8,16.783106
9.0,9,16.798281
13.0,13,16.820347
10.0,10,16.837921
10.0,10,16.859908
10.0,10,16.876753
10.0,10,16.893411
10.0,10,16.917793
12.0,12,16.938888
9.0,9,16.958992
8.0,8,16.977542
9.0,9,16.99299
12.0,12,17.018651
10.0,10,17.037655
10.0,10,17.062531
10.0,10,17.079909
9.0,9,17.095873
10.0,10,17.115011
9.0,9,17.13388
8.0,8,17.151229
10.0,10,17.16793
10.0,10,17.186965
10.0,10,18.111563
9.0,9,18.129236
10.0,10,18.151928
10.0,10,18.169201
10.0,10,18.191341
9.0,9,18.209439
10.0,10,18.228539
10.0,10,18.247521
9.0,9,18.265901
10.0,10,18.283186
9.0,9,18.298495
9.0,9,18.313627
10.0,10,18.330971
9.0,9,18.347504
8.0,8,18.364778
9.0,9,18.380408
10.0,10,18.402417
9.0,9,18.41769
8.0,8,18.432456
11.0,11,18.454975
8.0,8,18.468695
9.0,9,18.484139
12.0,12,18.504922
9.0,9,18.520339
10.0,10,18.537505
10.0,10,18.554583
8.0,8,18.568464
10.0,10,19.416009
9.0,9,19.433822
9.0,9,19.449509
9.0,9,19.46483
8.0,8,19.478416
8.0,8,19.492078
10.0,10,19.509459
11.0,11,19.528702
10.0,10,19.545991
9.0,9,19.561776
10.0,10,19.579175
10.0,10,19.596404
10.0,10,19.613887
9.0,9,19.629445
9.0,9,19.645202
9.0,9,19.66616
