#{"t_start": 1630937068.1546724, "env_id": "imitationNM/SortingOnions-v0"}
r,l,t
0.0,1,1.66506
0.0,1,1.667458
0.0,1,1.669353
0.0,1,1.671488
0.0,1,1.673237
0.259259,2,1.67681
0.259259,2,1.680353
0.0,1,1.681761
0.0,1,1.683337
-0.061728,2,1.686773
0.0,1,1.687874
0.0,1,1.68901
-0.061728,2,1.691165
0.0,1,1.692244
0.0,1,1.693497
0.0,1,1.694561
0.0,1,1.695786
0.654321,3,1.699179
0.259259,2,1.701286
0.135802,4,1.706648
0.0,1,1.707967
0.0,1,1.709395
-0.061728,2,1.711521
0.0,1,1.712621
0.0,1,1.713675
0.0,1,1.714831
0.0,1,1.716068
0.0,1,1.71711
0.0,1,1.718196
0.0,1,1.719292
0.0,1,1.720378
0.0,1,1.721461
-0.123457,3,1.724906
0.259259,2,1.727327
-0.061728,2,1.73059
-0.061728,2,1.733374
-0.061728,2,1.736542
0.0,1,1.73824
-0.061728,2,1.74184
0.0,1,1.742951
0.0,1,1.743992
0.0,1,1.74548
0.0,1,1.747339
0.135802,4,1.751683
0.0,1,1.752738
0.0,1,1.753788
0.259259,2,1.755795
0.0,1,1.756858
0.0,1,1.757892
0.0,1,1.758835
-0.061728,2,1.761021
0.0,1,1.762693
0.0,1,1.76408
0.259259,2,1.767033
0.0,1,1.768329
0.0,1,1.769357
0.259259,2,1.771319
0.0,1,1.772311
-0.061728,2,1.774297
0.259259,2,1.776356
0.0,1,1.777325
0.0,1,1.778598
0.0,1,1.780074
0.0,1,1.781111
0.0,1,1.782186
0.0,1,1.783258
0.0,1,1.784279
0.0,1,1.785314
0.259259,2,1.787325
0.0,1,1.788332
0.0,1,1.789373
0.0,1,1.790396
0.0,1,1.791422
0.0,1,1.792434
0.518519,3,1.796208
0.0,1,1.797752
0.259259,2,1.800579
0.0,1,1.801939
0.654321,3,1.805948
0.0,1,1.807049
0.0,1,1.808031
0.0,1,1.809059
0.259259,2,1.81104
0.0,1,1.812025
0.0,1,1.81327
-0.061728,2,1.815457
0.0,1,1.816497
0.259259,2,1.818471
0.0,1,1.819432
0.0,1,1.820435
0.259259,2,1.822398
0.0,1,1.823377
0.0,1,1.824433
0.0,1,1.825445
-0.061728,2,1.827575
0.0,1,1.828723
0.0,1,1.829986
-0.185185,4,1.834309
0.259259,2,1.836377
0.259259,2,1.838406
0.197531,3,1.841294
0.0,1,1.842269
0.259259,2,1.84417
0.0,1,1.845364
0.0,1,1.846452
0.135802,4,1.850786
0.0,1,1.851808
