#{"t_start": 1627406782.8256786, "env_id": "CliffWalking-v0"}
r,l,t
-28258,3013,15.609566
-13376,4862,40.812389
-4863,3576,65.098919
-62193,61995,432.054064
-9625,9625,493.336181
-205,205,493.616659
-297,297,493.98789
-256,256,494.312942
-441,441,504.762775
-84,84,504.870453
-705,606,505.656799
-627,627,506.506618
-264,264,506.83789
-193,193,517.219127
-61,61,517.304839
-135,135,517.490254
-386,386,518.020955
-103,103,518.154024
-262,262,518.487022
-456,456,519.061663
-225,225,519.373864
-69,69,519.465825
-68,68,519.547382
-108,108,519.681243
-52,52,519.748085
-133,133,529.888399
-81,81,529.99459
-88,88,530.114187
-159,159,530.319607
-192,192,530.567935
-59,59,530.644522
-47,47,530.704589
-109,109,530.866248
-43,43,530.921777
-48,48,530.983522
-191,191,531.239191
-78,78,531.34297
-57,57,531.415749
-66,66,531.503746
-82,82,531.605453
-72,72,531.695872
-174,174,531.918712
-142,142,532.098683
-187,187,532.337307
-106,106,532.491991
-67,67,542.46941
-66,66,542.555931
-54,54,542.625189
-114,114,542.772925
-127,127,542.944325
-78,78,543.039733
-56,56,543.10918
-39,39,543.157391
-62,62,543.233043
-76,76,543.330288
-47,47,543.390587
-26,26,543.423992
-138,138,543.599601
-43,43,543.654662
-51,51,543.718796
-88,88,543.828286
-53,53,543.914197
-87,87,544.025051
-32,32,544.06464
-73,73,544.152488
-47,47,544.209099
-72,72,544.293305
-52,52,544.356398
-25,25,544.393149
-66,66,544.47088
-117,117,544.617324
-189,189,544.857148
-66,66,544.936213
-141,141,555.099202
-37,37,555.148423
-129,129,555.319106
-83,83,555.42631
-57,57,555.517039
-38,38,555.564999
-48,48,555.62494
-106,106,555.761575
-176,77,555.860389
-53,53,555.925412
-33,33,555.967769
-45,45,556.024711
-52,52,556.091111
-42,42,556.145246
-64,64,556.227616
-42,42,556.280466
-35,35,556.324771
-34,34,556.365608
-56,56,556.433596
-38,38,556.479929
-125,125,556.639387
-32,32,556.679988
-29,29,556.717923
-19,19,556.74235
-126,126,556.907939
-27,27,556.943077
-45,45,557.000947
-91,91,557.137439
-32,32,557.179238
-38,38,557.228353
-30,30,557.27101
-59,59,557.345544
-47,47,557.405179
-102,102,557.54718
-39,39,557.596894
-31,31,557.637124
-40,40,567.589478
-30,30,567.629711
-29,29,567.667553
-30,30,567.709517
-50,50,567.773368
-43,43,567.828858
-39,39,567.878622
-38,38,567.927242
-39,39,567.977943
-48,48,568.038443
-45,45,568.095205
-53,53,568.165592
-56,56,568.232659
-40,40,568.279273
-28,28,568.313015
-36,36,568.357021
-104,104,568.483499
-72,72,568.573196
-31,31,568.63612
-28,28,568.671055
-36,36,568.714642
-34,34,568.756764
-34,34,568.798927
-27,27,568.832738
-25,25,568.863466
-31,31,568.901872
-43,43,568.955451
-47,47,569.013788
-41,41,569.064392
-71,71,569.151825
-34,34,569.193624
-29,29,569.229539
-33,33,569.270878
-26,26,569.302045
-26,26,569.33392
-27,27,569.366699
-31,31,569.407747
-56,56,569.478927
-35,35,569.523243
-86,86,569.631386
-32,32,569.67641
-19,19,569.698978
-29,29,569.733836
-60,60,569.805716
-25,25,569.835639
-40,40,569.885498
-66,66,569.969982
-29,29,570.005864
-35,35,570.049887
-64,64,570.130787
-32,32,580.020728
-28,28,580.063258
-29,29,580.106549
-28,28,580.143641
-49,49,580.208045
-36,36,580.255808
-28,28,580.293873
-29,29,580.333544
-27,27,580.373492
-41,41,580.42723
-33,33,580.471942
-40,40,580.524367
-44,44,580.582311
-20,20,580.608768
-40,40,580.660993
-37,37,580.711723
-35,35,580.757035
-32,32,580.797771
-28,28,580.834209
-26,26,580.871877
-29,29,580.909782
-30,30,580.947912
-43,43,581.002226
-27,27,581.037147
-29,29,581.0737
-40,40,581.123405
-46,46,581.18026
