#{"t_start": 1627332172.0849988, "env_id": "CartPole-v1"}
r,l,t
13.0,13,1.324689
14.0,14,1.359466
26.0,26,1.426987
14.0,14,1.462084
20.0,20,1.510422
20.0,20,1.561718
18.0,18,1.606923
13.0,13,1.637932
20.0,20,1.683128
55.0,55,1.810456
21.0,21,1.859183
14.0,14,1.892606
18.0,18,3.167319
35.0,35,3.257155
16.0,16,3.296616
46.0,46,3.407466
27.0,27,3.472961
15.0,15,3.508156
11.0,11,3.534598
32.0,32,3.612881
12.0,12,3.641356
12.0,12,3.669612
14.0,14,3.702155
22.0,22,3.756979
11.0,11,4.981809
12.0,12,5.011059
12.0,12,5.039137
18.0,18,5.08104
14.0,14,5.115011
11.0,11,5.140734
13.0,13,5.172345
16.0,16,5.209554
