#{"t_start": 1627331912.959736, "env_id": "CartPole-v1"}
r,l,t
26.0,26,1.703339
15.0,15,1.744649
43.0,43,1.848851
11.0,11,1.876359
24.0,24,1.937454
32.0,32,2.015174
33.0,33,2.096135
13.0,13,2.127807
11.0,11,2.154828
21.0,21,2.206026
19.0,19,2.251595
9.0,9,3.507297
11.0,11,3.542392
13.0,13,3.57639
19.0,19,3.626209
20.0,20,3.676898
15.0,15,3.715379
16.0,16,3.756644
41.0,41,3.860189
14.0,14,3.89728
25.0,25,3.966274
25.0,25,4.030609
74.0,74,5.377227
15.0,15,5.413163
13.0,13,5.444026
9.0,9,5.465519
12.0,12,5.494296
15.0,15,5.530933
10.0,10,5.555132
16.0,16,5.593742
10.0,10,5.619899
16.0,16,5.661068
10.0,10,5.68531
23.0,23,5.740936
9.0,9,5.762621
9.0,9,5.784286
14.0,14,5.818251
9.0,9,5.840011
15.0,15,5.876337
21.0,21,5.92698
15.0,15,7.206663
9.0,9,7.230207
8.0,8,7.249625
12.0,12,7.278402
18.0,18,7.327859
13.0,13,7.359139
11.0,11,7.38615
11.0,11,7.412269
10.0,10,7.436265
10.0,10,7.4605
20.0,20,7.508605
14.0,14,7.54318
12.0,12,7.571838
9.0,9,7.593276
11.0,11,7.619387
9.0,9,7.64135
12.0,12,7.670468
11.0,11,7.697082
17.0,17,7.738695
9.0,9,7.760773
14.0,14,7.794862
