#{"t_start": 1627331912.666118, "env_id": "CartPole-v1"}
r,l,t
11.0,11,1.959172
15.0,15,1.996824
17.0,17,2.043417
25.0,25,2.103474
14.0,14,2.137317
23.0,23,2.194746
11.0,11,2.223312
41.0,41,2.323734
10.0,10,2.348413
13.0,13,2.379811
18.0,18,2.423844
11.0,11,2.450825
17.0,17,2.491901
30.0,30,2.564482
9.0,9,3.827863
19.0,19,3.877368
34.0,34,3.964573
14.0,14,4.00149
41.0,41,4.106181
14.0,14,4.141393
10.0,10,4.166004
14.0,14,4.205414
17.0,17,4.252507
10.0,10,4.277314
18.0,18,4.324074
10.0,10,4.348899
16.0,16,4.39465
23.0,23,4.450066
15.0,15,5.645982
49.0,49,5.763807
11.0,11,5.790385
10.0,10,5.814276
17.0,17,5.855924
14.0,14,5.889659
37.0,37,5.983649
8.0,8,6.003485
9.0,9,6.024436
14.0,14,6.058745
14.0,14,6.092556
13.0,13,6.124002
14.0,14,6.157949
18.0,18,6.200883
9.0,9,6.223215
13.0,13,7.496722
8.0,8,7.518498
10.0,10,7.543128
10.0,10,7.566801
11.0,11,7.593794
10.0,10,7.624284
14.0,14,7.657701
8.0,8,7.6769
10.0,10,7.701049
9.0,9,7.722798
10.0,10,7.746786
21.0,21,7.796774
12.0,12,7.827165
25.0,25,7.886775
9.0,9,7.908186
12.0,12,7.937545
9.0,9,7.959266
10.0,10,7.983563
20.0,20,8.032183
10.0,10,8.056762
14.0,14,8.090898
10.0,10,8.115035
