#{"t_start": 1631039704.4902456, "env_id": "imitationNM/SortingOnions-v0"}
r,l,t
0.0,1,1.625268
0.0,1,1.627444
-0.03096,2,1.631042
0.0,1,1.632721
0.0,1,1.634906
0.0,1,1.637223
0.0,1,1.639657
-0.03096,2,1.643785
0.0,1,1.645665
0.0,1,1.647427
0.154799,3,1.652586
0.0,1,1.654581
0.0,1,1.656327
0.0,1,1.658323
0.0,1,1.660014
-0.03096,2,1.663322
0.0,1,1.665133
0.0,1,1.666771
0.0,1,1.668496
0.185759,2,1.67205
-0.03096,2,1.675309
0.0,1,1.677052
0.185759,2,1.680344
0.0,1,1.682014
0.0,1,1.683788
0.185759,2,1.687243
0.0,1,1.688949
-0.03096,2,1.692448
0.0,1,1.694121
0.0,1,1.695917
0.0,1,1.69759
0.0,1,1.699224
-0.03096,2,1.702695
0.0,1,1.704466
0.0,1,1.706145
0.0,1,1.707849
0.0,1,1.709518
0.0,1,1.711192
0.0,1,1.712862
0.0,1,1.714642
0.0,1,1.716337
0.0,1,1.718006
0.185759,2,1.721524
0.185759,2,1.724888
0.0,1,1.726568
0.0,1,1.728272
0.0,1,1.729949
0.0,1,1.731681
0.0,1,1.733418
0.0,1,1.735069
0.0,1,1.736807
0.0,1,1.73855
0.0,1,1.74036
0.0,1,1.742054
0.0,1,1.743821
0.185759,2,1.747118
0.0,1,1.74887
0.185759,2,1.752387
0.0,1,1.754145
0.0,1,1.755836
0.0,1,1.757578
0.154799,3,1.762897
0.185759,2,1.766774
0.0,1,1.768535
0.185759,2,1.772028
0.0,1,1.77415
0.185759,2,1.777686
0.0,1,1.779867
0.0,1,1.782372
-0.03096,2,1.786594
0.0,1,1.788567
0.0,1,1.790385
-0.03096,2,1.793922
0.0,1,1.795542
-0.06192,3,1.800563
0.0,1,1.802219
0.0,1,1.803831
0.0,1,1.805525
0.185759,2,1.808822
-0.03096,2,1.812271
-0.03096,2,1.815643
0.0,1,1.81722
-0.03096,2,1.82065
0.0,1,1.822364
0.0,1,1.824085
0.0,1,1.82579
-0.03096,2,1.829033
0.0,1,1.830899
0.0,1,1.83251
0.0,1,1.83406
0.0,1,1.835717
0.185759,2,1.838887
-0.03096,2,1.842424
0.0,1,1.844016
0.0,1,1.84563
0.0,1,1.847281
0.371517,3,1.852108
0.0,1,1.853755
0.0,1,1.855453
0.0,1,1.857026
0.0,1,1.858699
0.0,1,1.860385
0.0,1,1.862025
-0.06192,3,1.86688
0.526316,4,1.873332
0.0,1,1.874956
0.0,1,1.876574
0.0,1,1.878207
0.0,1,1.879905
0.0,1,1.881515
0.0,1,1.883096
0.0,1,1.884651
-0.03096,2,1.887833
0.154799,3,1.89254
0.0,1,1.89418
-0.06192,3,1.8988
0.0,1,1.900437
0.0,1,1.902011
0.0,1,1.903593
0.0,1,1.90516
0.0,1,1.906784
0.0,1,1.908346
0.0,1,1.909925
0.185759,2,1.912923
0.0,1,1.914479
0.0,1,1.91607
0.0,1,1.917623
0.0,1,1.919174
-0.06192,3,1.923954
-0.03096,2,1.927026
0.185759,2,1.929999
0.0,1,1.931611
0.0,1,1.933218
0.0,1,1.934814
0.0,1,1.936304
0.0,1,1.937937
0.0,1,1.939466
0.0,1,1.941087
0.0,1,1.942679
0.185759,2,1.94584
0.0,1,1.947428
0.0,1,1.949032
0.185759,2,1.952327
0.0,1,1.954014
0.0,1,1.95567
0.0,1,1.957341
-0.06192,3,1.962245
0.0,1,1.964032
-0.03096,2,1.967215
0.0,1,1.968787
0.0,1,1.970637
0.0,1,1.973142
0.154799,3,1.978143
0.185759,2,1.981541
0.0,1,1.983157
0.0,1,1.98478
0.154799,3,1.990065
0.0,1,1.992222
0.0,1,1.99388
0.0,1,1.995495
0.0,1,1.997166
0.0,1,1.998793
0.0,1,2.000428
0.0,1,2.002082
0.0,1,2.003742
0.0,1,2.005808
0.0,1,2.007518
0.0,1,2.009244
-0.03096,2,2.01253
0.0,1,2.014154
-0.03096,2,2.017371
0.185759,2,2.020569
0.0,1,2.022262
0.185759,2,2.025366
0.0,1,2.02685
0.185759,2,2.030102
0.0,1,2.031708
0.0,1,2.033326
0.0,1,2.034935
0.185759,2,2.038067
0.185759,2,2.041307
0.0,1,2.043047
0.0,1,2.044779
0.185759,2,2.047902
0.0,1,2.04948
0.0,1,2.051144
0.0,1,2.052712
0.0,1,2.054571
0.0,1,2.056231
0.0,1,2.0582
0.0,1,2.975288
0.185759,2,2.980113
0.0,1,2.983505
0.0,1,2.986628
0.0,1,2.989253
0.0,1,2.991818
0.0,1,2.994473
0.185759,2,2.997694
-0.03096,2,3.000947
-0.03096,2,3.00429
0.0,1,3.006185
0.185759,2,3.009629
0.0,1,3.011236
0.0,1,3.012853
0.0,1,3.014468
0.0,1,3.016078
0.0,1,3.017686
0.371517,3,3.022578
0.0,1,3.024282
0.0,1,3.025923
0.0,1,3.027537
0.0,1,3.030359
0.0,1,3.033246
0.0,1,3.035775
-0.03096,2,3.040214
0.0,1,3.042224
0.0,1,3.043891
0.154799,3,3.048702
0.0,1,3.050372
0.0,1,3.052023
0.0,1,3.053675
0.0,1,3.055316
0.0,1,3.056966
0.0,1,3.058583
0.0,1,3.060194
0.0,1,3.061831
0.0,1,3.063465
0.0,1,3.06513
0.0,1,3.066809
0.0,1,3.068396
0.0,1,3.070019
0.0,1,3.071668
0.0,1,3.073294
0.0,1,3.074891
0.185759,2,3.07809
0.0,1,3.079726
0.0,1,3.081383
0.0,1,3.083029
0.0,1,3.084666
0.0,1,3.086312
0.0,1,3.087963
0.185759,2,3.091207
0.0,1,3.092863
0.0,1,3.09449
