#{"t_start": 1630864408.6999528, "env_id": "imitationNM/SortingOnions-v0"}
r,l,t
0.006993,1,1.619652
0.006993,1,1.623312
0.006993,1,1.626495
0.006993,1,1.629647
0.006993,1,1.631961
0.006993,1,1.633241
0.006993,1,1.634479
