#{"t_start": 1630960192.876871, "env_id": "CliffWalking-v0"}
r,l,t
-7150,814,2.306355
-79149,58656,295.42855
-57,57,295.722235
-153,153,295.963582
-487,487,296.4869
-378,378,296.863362
-122,122,296.991555
-72,72,297.054695
-205,205,297.24329
-672,672,306.194225
-135,135,306.31815
-302,302,306.591077
-93,93,306.673851
-496,496,307.121241
-150,150,307.258349
-403,403,307.619645
-312,213,307.800637
-123,123,316.10848
-150,150,316.24622
-104,104,316.348894
-178,178,316.510035
-68,68,316.57227
-58,58,316.622867
-131,131,316.740731
-304,304,316.995464
-195,195,317.167906
-159,60,317.221327
-132,132,317.338035
-147,147,317.470877
-163,163,317.616207
-268,268,317.848532
-111,111,326.168251
-51,51,326.215914
-133,34,326.247922
-92,92,326.338227
-110,110,326.439565
-70,70,326.50256
-59,59,326.555861
-52,52,326.60166
-53,53,326.648747
-149,149,326.792486
-45,45,326.832867
-43,43,326.871529
-100,100,326.958912
-23,23,326.979453
-183,183,327.141504
-41,41,327.177644
-73,73,327.243999
-78,78,327.318452
-52,52,327.364631
-151,52,327.412009
-100,100,327.500475
-101,101,327.588022
-48,48,327.63374
-58,58,327.685428
-96,96,327.774951
-99,99,327.862493
-170,71,327.937155
-119,119,336.16957
-51,51,336.217506
-25,25,336.240319
-129,30,336.267737
-35,35,336.299437
-21,21,336.318292
-39,39,336.354141
-44,44,336.394467
-44,44,336.434862
-41,41,336.471949
-65,65,336.529993
-56,56,336.580236
-66,66,336.638803
-53,53,336.686617
-38,38,336.720557
-27,27,336.745983
-35,35,336.781466
-116,116,336.886059
-36,36,336.91821
-47,47,336.964597
-72,72,337.031464
-58,58,337.083494
-31,31,337.111585
-125,26,337.138856
-70,70,337.208347
-41,41,337.246092
-104,104,337.338298
-29,29,337.363064
-73,73,337.428752
-33,33,337.457511
-59,59,337.5102
-33,33,337.539058
-43,43,337.577679
-38,38,337.611545
-52,52,337.660031
-75,75,337.727407
-26,26,337.750901
-52,52,337.79727
-128,128,337.907475
-59,59,337.962664
-51,51,346.171466
-41,41,346.214174
-170,71,346.277673
-33,33,346.306691
-34,34,346.336912
-46,46,346.378392
-22,22,346.397707
-20,20,346.415445
-31,31,346.44266
-50,50,346.493454
-27,27,346.518233
-45,45,346.558074
-50,50,346.605824
-23,23,346.629842
-18,18,346.646016
-33,33,346.675522
-38,38,346.708791
-28,28,346.733618
-31,31,346.76109
-28,28,346.785927
-31,31,346.817412
-30,30,346.844311
-41,41,346.881224
-38,38,346.915862
-32,32,346.944606
-41,41,346.985178
-27,27,347.009365
-30,30,347.035962
-44,44,347.075039
-34,34,347.105437
-22,22,347.125181
-39,39,347.165617
-32,32,347.193932
-35,35,347.225172
-35,35,347.256827
-20,20,347.274962
-32,32,347.303689
-32,32,347.332425
-25,25,347.355124
-38,38,347.393012
-30,30,347.420239
-23,23,347.440724
-129,30,347.471974
-26,26,347.495502
-33,33,347.525178
-62,62,347.58064
-30,30,347.607927
-40,40,347.651335
-27,27,347.678093
-23,23,347.698785
-19,19,347.715558
-19,19,347.732483
-33,33,347.76123
-32,32,347.789746
-31,31,347.820372
-30,30,347.847266
-29,29,347.873027
-29,29,347.899032
-75,75,347.965176
-22,22,347.985019
-22,22,348.004526
-33,33,356.257478
-19,19,356.27532
-27,27,356.300189
-32,32,356.330842
-27,27,356.360687
-24,24,356.382445
-26,26,356.407117
-23,23,356.42876
-31,31,356.457098
-20,20,356.475319
-28,28,356.500208
-23,23,356.520581
-23,23,356.54104
-28,28,356.565839
-24,24,356.587395
-32,32,356.616676
-31,31,356.644677
-31,31,356.672714
-25,25,356.694885
-22,22,356.714131
-29,29,356.739416
-23,23,356.759939
-24,24,356.781165
-49,49,356.824086
-30,30,356.853607
-22,22,356.87321
-25,25,356.895414
-22,22,356.915237
-30,30,356.940992
-18,18,356.957095
-22,22,356.976297
-38,38,357.015957
-33,33,357.045704
-24,24,357.066972
-28,28,357.09208
-18,18,357.107899
-34,34,357.137768
-22,22,357.157437
-25,25,357.17974
-19,19,357.196544
-25,25,357.218619
-26,26,357.241352
-29,29,357.267124
-25,25,357.294336
-26,26,357.317522
-38,38,357.353785
-30,30,357.380153
-37,37,357.418011
-42,42,357.455182
-20,20,357.473066
-27,27,357.497251
-21,21,357.516146
-19,19,357.532846
-26,26,357.555886
-20,20,357.573821
-24,24,357.595294
-24,24,357.616751
-35,35,357.647677
-34,34,357.678316
-25,25,357.700556
-67,67,357.760298
-32,32,357.789324
-26,26,357.812428
-70,70,357.876584
-21,21,357.89456
-23,23,357.913805
-34,34,357.947983
-20,20,357.966126
-38,38,358.004247
-20,20,358.022498
-36,36,358.054503
-28,28,358.079037
-25,25,358.101336
-26,26,366.311403
-22,22,366.339211
-18,18,366.355989
-27,27,366.380563
-17,17,366.396009
-23,23,366.41697
-18,18,366.43426
-19,19,366.45181
-30,30,366.479135
-19,19,366.49649
-20,20,366.51466
-27,27,366.544431
-19,19,366.562116
-24,24,366.583798
-18,18,366.600103
-19,19,366.617342
-21,21,366.636387
-19,19,366.653598
-17,17,366.668904
-19,19,366.686131
-19,19,366.703381
-19,19,366.720715
-19,19,366.737941
-20,20,366.755859
-18,18,366.772056
-18,18,366.788158
-20,20,366.806404
-21,21,366.828288
-20,20,366.848528
-17,17,366.863878
-22,22,366.883398
-19,19,366.90063
-21,21,366.923374
-21,21,366.941895
-29,29,366.968025
-18,18,366.988532
-18,18,367.005211
-19,19,367.026938
-19,19,367.044458
-20,20,367.062596
-18,18,367.078759
-17,17,367.094371
-19,19,367.111602
-19,19,367.129791
-20,20,367.148169
-27,27,367.172822
-18,18,367.189343
-18,18,367.205824
-18,18,367.222368
-19,19,367.239495
-18,18,367.25611
-27,27,367.280741
-33,33,367.31086
-25,25,367.33395
-20,20,367.351565
-38,38,367.389812
-28,28,367.415209
-17,17,367.430733
-33,33,367.460395
-20,20,367.480051
-20,20,367.508538
-18,18,367.525411
-18,18,367.541231
-19,19,367.557506
-20,20,367.574543
-21,21,367.595443
-22,22,367.616677
-21,21,367.635954
-24,24,367.658148
-21,21,367.677247
-22,22,367.697048
-17,17,367.712853
-20,20,367.730866
-18,18,367.74735
-19,19,367.764493
-19,19,367.78191
-18,18,367.798286
-20,20,367.816586
-19,19,367.833884
-19,19,367.851369
-22,22,367.871471
-20,20,367.89009
-18,18,367.9067
-20,20,367.924899
-24,24,367.946793
-24,24,367.968629
-21,21,367.987881
-20,20,368.009647
-20,20,368.028255
-26,26,368.050983
-17,17,368.066264
-19,19,368.082641
-24,24,368.103679
-17,17,368.118671
-20,20,368.135837
-19,19,368.152236
-26,26,368.174977
-18,18,368.19567
-17,17,376.393233
-24,24,376.426035
-19,19,376.443695
-21,21,376.463517
-21,21,376.483286
-18,18,376.499496
-17,17,376.514773
-17,17,376.53026
-24,24,376.552323
-18,18,376.572769
-17,17,376.587574
-17,17,376.60231
-19,19,376.619111
-17,17,376.633997
-20,20,376.652032
-26,26,376.674969
-17,17,376.690467
-17,17,376.70605
-17,17,376.72141
-17,17,376.736863
-17,17,376.752275
-28,28,376.777411
-18,18,376.793832
-19,19,376.811159
-20,20,376.829538
-19,19,376.852858
-18,18,376.86962
-23,23,376.895624
-19,19,376.912471
-20,20,376.930078
-18,18,376.946367
-17,17,376.961785
-17,17,376.9769
-18,18,376.993137
-19,19,377.010447
-17,17,377.025803
-17,17,377.041186
-18,18,377.057674
-18,18,377.074046
-23,23,377.094815
-18,18,377.111212
-19,19,377.128405
-19,19,377.145538
-19,19,377.162708
-20,20,377.180882
-17,17,377.19628
-19,19,377.21339
-20,20,377.23138
-23,23,377.251656
-18,18,377.267687
-20,20,377.285403
-19,19,377.302246
-17,17,377.32132
-19,19,377.338083
-17,17,377.353617
-17,17,377.37307
-20,20,377.390614
-18,18,377.406461
-26,26,377.429112
-20,20,377.447081
-19,19,377.464331
-18,18,377.480758
-18,18,377.496999
-21,21,377.51562
-22,22,377.53515
-19,19,377.551932
-18,18,377.567498
-17,17,377.58273
-17,17,377.597931
-19,19,377.615005
-18,18,377.631241
-17,17,377.646667
-21,21,377.665767
-18,18,377.685984
-24,24,377.707537
-18,18,377.726489
-20,20,377.744689
-26,26,377.768005
-17,17,377.783359
-17,17,377.798839
-21,21,377.821708
-22,22,377.845566
-21,21,377.870054
-20,20,377.887845
-19,19,377.905162
-19,19,377.927018
-21,21,377.945094
-26,26,377.967489
-17,17,377.981926
-26,26,378.010143
-19,19,378.028497
-18,18,378.044852
-21,21,378.063825
-17,17,378.083943
-23,23,378.104559
-21,21,378.123354
-18,18,378.139539
-17,17,378.158518
-18,18,378.174804
-21,21,378.194335
-19,19,378.21247
-25,25,378.235178
-21,21,378.253774
-20,20,378.271591
-23,23,378.292048
-17,17,386.550219
-17,17,386.569797
-18,18,386.593445
-24,24,386.618327
-19,19,386.644869
-19,19,386.665113
-17,17,386.68204
-17,17,386.69851
-23,23,386.720471
-17,17,386.736985
-23,23,386.761286
-25,25,386.785721
-17,17,386.8024
-18,18,386.819885
-17,17,386.836484
-25,25,386.861172
-17,17,386.877907
-18,18,386.895107
-17,17,386.911013
-18,18,386.928487
-19,19,386.96594
-18,18,386.988286
-22,22,387.011865
-17,17,387.033452
-17,17,387.054785
-21,21,387.078478
-18,18,387.097483
-18,18,387.115548
-18,18,387.133058
-18,18,387.152902
-19,19,387.174881
-21,21,387.200718
-18,18,387.220007
-22,22,387.243196
-20,20,387.263324
-18,18,387.281611
-19,19,387.308972
-18,18,387.33294
-19,19,387.354955
-18,18,387.375793
-19,19,387.398386
-26,26,387.424642
-22,22,387.449884
-17,17,387.468049
-18,18,387.488014
-17,17,387.506005
-19,19,387.527961
-17,17,387.553629
-19,19,387.574728
-21,21,387.604624
-19,19,387.6251
-19,19,387.644589
-18,18,387.665028
-19,19,387.684863
-18,18,387.703516
-17,17,387.723317
-18,18,387.742585
-17,17,387.76281
-18,18,387.782872
-18,18,387.805398
-21,21,387.827045
-18,18,387.844873
-17,17,387.869245
-17,17,387.885746
-23,23,387.907796
-17,17,387.92618
-20,20,387.951366
-23,23,387.973256
-19,19,387.991786
-17,17,388.008413
-26,26,388.043092
-17,17,388.059475
-20,20,388.085626
-19,19,388.106951
-17,17,388.127225
-19,19,388.148565
-17,17,388.167796
-25,25,388.19183
-20,20,388.211674
-19,19,388.23074
-18,18,388.248571
-18,18,388.268833
-19,19,388.290416
-17,17,388.306339
-17,17,388.322137
-22,22,388.341839
-19,19,388.358845
-17,17,388.374055
-17,17,388.388689
-17,17,388.403571
-18,18,388.419352
-17,17,388.436098
-19,19,388.454789
-18,18,388.472427
-19,19,388.491296
-17,17,388.506518
-24,24,388.529732
-18,18,388.54605
-19,19,388.563359
-20,20,388.581941
-17,17,388.598237
-20,20,388.617172
-18,18,388.637081
-18,18,388.658606
-18,18,388.676133
-17,17,388.691918
-18,18,388.708682
-19,19,388.726019
-21,21,396.889341
-17,17,396.907917
-17,17,396.928519
-20,20,396.950299
-17,17,396.966576
-20,20,396.986279
-19,19,397.006401
-17,17,397.02372
-19,19,397.050789
-19,19,397.069241
-17,17,397.085986
-20,20,397.105958
-21,21,397.126724
-24,24,397.149859
-17,17,397.165767
-19,19,397.183406
-17,17,397.199227
-17,17,397.214959
-17,17,397.230508
-18,18,397.247158
-19,19,397.264692
-22,22,397.285368
-17,17,397.301355
-18,18,397.318911
-17,17,397.335681
-18,18,397.354336
-17,17,397.371505
-17,17,397.389121
-22,22,397.411325
-18,18,397.429589
-17,17,397.447531
-17,17,397.470073
-17,17,397.487025
-19,19,397.509093
-17,17,397.526558
-19,19,397.549024
-18,18,397.566403
-17,17,397.582558
-19,19,397.599797
-19,19,397.616888
-19,19,397.634036
-22,22,397.654369
-19,19,397.672044
-18,18,397.689132
-18,18,397.705504
-17,17,397.720992
-17,17,397.736288
-17,17,397.751849
-17,17,397.76688
-19,19,397.784127
-20,20,397.802637
-20,20,397.825818
-18,18,397.842074
-18,18,397.858405
-19,19,397.875756
-17,17,397.894839
-18,18,397.911335
-18,18,397.930383
-17,17,397.945277
