#{"t_start": 1627327389.0458012, "env_id": "CartPole-v1"}
r,l,t
15.0,15,487.808186
17.0,17,487.859321
11.0,11,487.891379
14.0,14,487.933479
20.0,20,487.983608
21.0,21,488.035951
19.0,19,488.084358
10.0,10,488.108144
13.0,13,488.139682
13.0,13,488.170925
65.0,65,488.330957
23.0,23,488.386488
19.0,19,489.707389
11.0,11,489.736351
12.0,12,489.785332
13.0,13,489.82117
14.0,14,489.860817
18.0,18,489.908933
20.0,20,489.958437
24.0,24,490.020919
22.0,22,490.076252
16.0,16,490.120594
10.0,10,490.151056
26.0,26,490.216158
15.0,15,490.253892
14.0,14,490.289161
25.0,25,490.348687
14.0,14,491.581773
28.0,28,491.652537
47.0,47,491.761713
12.0,12,491.79019
33.0,33,491.867073
15.0,15,491.901851
31.0,31,491.973977
22.0,22,492.025426
14.0,14,492.057909
30.0,30,492.127624
17.0,17,492.167688
49.0,49,493.478895
41.0,41,493.574617
67.0,67,493.729667
40.0,40,493.826215
19.0,19,493.870059
22.0,22,493.921874
18.0,18,493.962724
28.0,28,495.191483
92.0,92,495.40854
83.0,83,495.64776
79.0,79,496.942124
94.0,94,497.156612
88.0,88,497.361734
39.0,39,497.453059
75.0,75,498.817845
44.0,44,498.919973
105.0,105,499.169529
35.0,35,499.249652
33.0,33,500.493984
69.0,69,500.668814
53.0,53,500.801129
31.0,31,500.874956
46.0,46,500.987424
50.0,50,502.242455
31.0,31,502.318367
37.0,37,502.405103
31.0,31,502.477722
20.0,20,502.522867
37.0,37,502.622101
67.0,67,502.783486
23.0,23,504.005702
31.0,31,504.087829
46.0,46,504.199222
80.0,80,504.384818
23.0,23,504.438777
24.0,24,504.499742
25.0,25,504.557784
14.0,14,504.590015
13.0,13,505.759378
22.0,22,505.814145
16.0,16,505.851257
13.0,13,505.88196
22.0,22,505.932309
18.0,18,505.97461
18.0,18,506.016579
22.0,22,506.067984
19.0,19,506.112725
15.0,15,506.148189
28.0,28,506.214906
17.0,17,506.255424
17.0,17,506.294808
17.0,17,506.333372
22.0,22,507.511842
9.0,9,507.533551
13.0,13,507.563884
22.0,22,507.61546
12.0,12,507.644465
21.0,21,507.694147
11.0,11,507.720562
11.0,11,507.746286
14.0,14,507.779178
24.0,24,507.836347
21.0,21,507.886309
16.0,16,507.925928
24.0,24,507.987848
14.0,14,508.020361
11.0,11,508.046465
13.0,13,508.07699
11.0,11,509.211791
17.0,17,509.253541
16.0,16,509.291883
11.0,11,509.323865
14.0,14,509.356419
17.0,17,509.395969
12.0,12,509.423611
12.0,12,509.451722
10.0,10,509.475119
10.0,10,509.49871
16.0,16,509.536222
11.0,11,509.562168
11.0,11,509.588086
11.0,11,509.613444
21.0,21,509.662844
17.0,17,509.702086
10.0,10,509.725829
12.0,12,509.75378
12.0,12,509.787194
9.0,9,509.808203
15.0,15,510.994125
10.0,10,511.018127
13.0,13,511.049115
11.0,11,511.074488
10.0,10,511.097883
13.0,13,511.130728
12.0,12,511.163569
11.0,11,511.190398
14.0,14,511.223992
11.0,11,511.250248
12.0,12,511.279002
11.0,11,511.305418
10.0,10,511.329136
10.0,10,511.353128
13.0,13,511.384211
13.0,13,511.41501
17.0,17,511.455445
21.0,21,511.504744
10.0,10,511.528653
11.0,11,511.555047
11.0,11,512.693744
9.0,9,512.718837
12.0,12,512.747118
10.0,10,512.770826
14.0,14,512.804345
11.0,11,512.830423
14.0,14,512.86579
10.0,10,512.893753
11.0,11,512.92079
9.0,9,512.94241
11.0,11,512.968509
12.0,12,512.997829
10.0,10,513.021549
11.0,11,513.048414
10.0,10,513.07182
9.0,9,513.093861
10.0,10,513.119051
16.0,16,513.158406
15.0,15,513.194756
10.0,10,513.218657
9.0,9,513.240754
16.0,16,513.279258
12.0,12,513.308101
10.0,10,514.483861
10.0,10,514.514622
9.0,9,514.535779
9.0,9,514.557122
11.0,11,514.583189
9.0,9,514.604295
11.0,11,514.629912
10.0,10,514.653765
9.0,9,514.680207
10.0,10,514.7038
13.0,13,514.733966
12.0,12,514.763036
8.0,8,514.781714
9.0,9,514.803278
9.0,9,514.824521
10.0,10,514.848521
12.0,12,514.877074
12.0,12,514.90616
11.0,11,514.938716
10.0,10,514.962115
10.0,10,514.985539
9.0,9,515.007419
10.0,10,515.036403
10.0,10,515.060748
10.0,10,515.085226
9.0,9,516.267818
10.0,10,516.292833
12.0,12,516.321102
12.0,12,516.349862
14.0,14,516.383577
9.0,9,516.405473
10.0,10,516.429651
8.0,8,516.449039
9.0,9,516.470636
9.0,9,516.491835
13.0,13,516.522511
10.0,10,516.546803
11.0,11,516.573034
8.0,8,516.592356
10.0,10,516.615686
14.0,14,516.648735
10.0,10,516.67255
9.0,9,516.699429
13.0,13,516.730754
11.0,11,516.757278
12.0,12,516.786575
11.0,11,516.813407
8.0,8,516.832482
10.0,10,516.856731
9.0,9,516.878206
9.0,9,518.085292
10.0,10,518.109546
12.0,12,518.137312
9.0,9,518.158478
9.0,9,518.17971
10.0,10,518.203351
9.0,9,518.224739
10.0,10,518.248438
10.0,10,518.272178
10.0,10,518.295853
10.0,10,518.318851
9.0,9,518.339777
10.0,10,518.367878
11.0,11,518.393942
10.0,10,518.418118
13.0,13,518.449332
11.0,11,518.475966
10.0,10,518.500502
10.0,10,518.524739
10.0,10,518.548481
12.0,12,518.577687
11.0,11,518.604037
11.0,11,518.630719
8.0,8,518.64974
10.0,10,518.674061
13.0,13,519.856302
10.0,10,519.880869
10.0,10,519.904914
9.0,9,519.926502
10.0,10,519.949803
11.0,11,519.975931
10.0,10,519.999673
9.0,9,520.020373
10.0,10,520.043792
11.0,11,520.06957
12.0,12,520.099391
10.0,10,520.12244
14.0,14,520.155148
13.0,13,520.184864
10.0,10,520.208015
10.0,10,520.23128
13.0,13,520.261699
10.0,10,520.28473
9.0,9,520.305442
11.0,11,520.331026
11.0,11,520.356899
11.0,11,520.381956
9.0,9,520.402816
10.0,10,520.425879
10.0,10,521.523228
12.0,12,521.553709
13.0,13,521.584507
13.0,13,521.615321
8.0,8,521.634696
12.0,12,521.663716
11.0,11,521.695264
12.0,12,521.72356
11.0,11,521.749821
11.0,11,521.775906
8.0,8,521.795196
10.0,10,521.819064
9.0,9,521.840615
11.0,11,521.867036
12.0,12,521.895108
9.0,9,521.9167
11.0,11,521.943163
12.0,12,521.971787
10.0,10,521.995822
9.0,9,522.017329
8.0,8,522.036483
