#{"t_start": 1630963752.2899861, "env_id": "CliffWalking-v0"}
r,l,t
-92217,58557,287.0369
-1050,1050,296.695136
-1281,1281,298.036568
-742,643,306.857382
-354,354,307.223755
-215,215,307.429902
-332,332,307.74068
-162,162,307.916071
-276,276,308.181113
-126,126,308.301268
-255,156,308.438242
-416,317,308.713785
-292,292,317.283794
-209,110,317.393744
-242,143,317.524163
-123,123,317.632963
-100,100,317.721608
-126,126,317.832248
-298,199,318.008642
-173,173,318.164247
-52,52,318.209329
-202,202,318.386875
-263,263,318.635452
-128,128,318.746593
-194,194,327.059866
-86,86,327.13925
-168,69,327.200709
-66,66,327.258577
-42,42,327.296023
-98,98,327.382301
-71,71,327.444145
-214,115,327.545397
-80,80,327.615115
-157,58,327.672394
-34,34,327.704034
-66,66,327.762385
-96,96,327.846274
-117,117,327.950603
-196,97,328.037195
-82,82,328.108948
-59,59,328.159173
-39,39,328.195793
-303,204,328.365637
-83,83,328.4411
-296,98,328.523985
-130,31,328.552635
-78,78,328.623683
-123,123,328.73722
-72,72,328.807569
-113,113,336.751966
-129,30,336.779034
-40,40,336.815162
-43,43,336.85373
-161,62,336.908422
-165,66,336.96699
-22,22,336.986397
-142,43,337.024242
-126,27,337.048423
-75,75,337.116463
-27,27,337.140188
-44,44,337.17925
-40,40,337.215164
-39,39,337.255755
-46,46,337.297732
-96,96,337.390938
-41,41,337.427373
-47,47,337.468412
-101,101,337.557025
-27,27,337.581075
-34,34,337.61386
-59,59,337.676547
-56,56,337.731018
-85,85,337.816734
-35,35,337.847891
-35,35,337.878477
-19,19,337.895685
-106,106,337.989261
-46,46,338.030144
-53,53,338.076781
-86,86,338.153109
-64,64,338.209892
-202,103,338.302166
-36,36,338.334556
-177,78,338.404648
-45,45,338.444123
-30,30,338.470964
-81,81,338.54719
-177,78,346.861416
-78,78,346.934638
-21,21,346.954346
-33,33,346.983695
-55,55,347.032371
-33,33,347.061313
-117,117,347.16986
-56,56,347.219609
-28,28,347.24368
-41,41,347.279908
-132,33,347.30825
-60,60,347.360576
-34,34,347.390586
-34,34,347.420709
-26,26,347.44388
-25,25,347.466668
-63,63,347.522938
-32,32,347.551279
-26,26,347.574495
-25,25,347.59719
-40,40,347.632921
-38,38,347.666987
-36,36,347.698982
-26,26,347.723103
-45,45,347.763727
-51,51,347.809048
-95,95,347.893463
-60,60,347.946899
-52,52,347.992511
-33,33,348.021462
-32,32,348.050038
-40,40,348.086669
-26,26,348.10928
-51,51,348.154219
-39,39,348.188353
-49,49,348.230871
-39,39,348.272782
-38,38,348.307248
-56,56,348.356787
-36,36,348.391853
-36,36,348.423954
-27,27,348.448102
-73,73,348.515111
-40,40,348.551264
-23,23,348.576523
-35,35,348.608353
-48,48,348.651636
-18,18,356.908295
-43,43,356.948338
-21,21,356.967971
-30,30,356.995588
-21,21,357.0148
-28,28,357.04107
-31,31,357.077759
-30,30,357.106856
-26,26,357.129863
-30,30,357.156908
-23,23,357.17741
-30,30,357.204029
-23,23,357.224915
-44,44,357.264383
-26,26,357.287627
-24,24,357.309145
-25,25,357.331282
-27,27,357.355307
-34,34,357.386159
-29,29,357.412172
-39,39,357.446146
-22,22,357.465975
-18,18,357.483284
-39,39,357.51912
-45,45,357.559465
-25,25,357.582098
-21,21,357.60109
-27,27,357.625285
-24,24,357.652469
-20,20,357.671742
-32,32,357.704414
-26,26,357.735833
-27,27,357.760388
-26,26,357.784227
-27,27,357.808516
-22,22,357.82847
-36,36,357.859844
-32,32,357.890263
-21,21,357.911628
-30,30,357.93858
-29,29,357.964732
-25,25,357.987205
-19,19,358.004663
-25,25,358.027076
-30,30,358.053886
-33,33,358.084524
-27,27,358.108586
-20,20,358.125766
-24,24,358.146983
-40,40,358.184541
-26,26,358.207199
-26,26,358.229291
-35,35,358.258258
-22,22,358.277292
-24,24,358.297451
-27,27,358.320584
-30,30,358.346555
-26,26,358.369132
-36,36,358.406242
-23,23,358.426192
-24,24,358.446518
-31,31,358.47703
-27,27,358.500731
-26,26,358.523276
-20,20,358.540715
-36,36,358.572218
-21,21,358.591183
-48,48,358.633646
-20,20,358.651716
-23,23,358.672738
-29,29,358.699144
-25,25,358.721669
-41,41,358.758193
-29,29,367.156749
-25,25,367.194479
-21,21,367.214474
-21,21,367.234571
-24,24,367.256748
-21,21,367.276083
-18,18,367.293231
-22,22,367.313651
-21,21,367.332777
-25,25,367.355313
-26,26,367.379089
-17,17,367.394318
-23,23,367.41522
-25,25,367.437962
-21,21,367.456745
-17,17,367.472069
-23,23,367.492752
-29,29,367.518326
-25,25,367.540323
-19,19,367.557353
-15,15,367.570323
-20,20,367.587444
-22,22,367.606532
-21,21,367.630666
-21,21,367.649759
-23,23,367.671749
-22,22,367.691861
-19,19,367.709201
-26,26,367.732514
-19,19,367.749384
-19,19,367.766629
-23,23,367.787222
-24,24,367.808937
-17,17,367.824045
-25,25,367.846367
-18,18,367.862339
-18,18,367.878294
-37,37,367.911845
-21,21,367.930571
-20,20,367.948486
-20,20,367.966382
-28,28,367.991617
-19,19,368.008674
-19,19,368.025685
-33,33,368.054833
-26,26,368.078115
-26,26,368.101362
-29,29,368.126808
-19,19,368.143964
-28,28,368.168714
-22,22,368.18787
-26,26,368.214922
-20,20,368.232955
-23,23,368.254013
-19,19,368.271926
-26,26,368.298956
-21,21,368.323593
-20,20,368.341748
-32,32,368.37077
-26,26,368.395573
-17,17,368.411222
-21,21,368.429989
-15,15,368.446399
-20,20,368.468
-17,17,368.483427
-24,24,368.50541
-26,26,368.52901
-21,21,368.548156
-26,26,368.572045
-20,20,368.590373
-27,27,368.619237
-36,36,368.652147
-21,21,368.678118
-18,18,368.694719
-29,29,368.721172
-20,20,368.73914
-21,21,368.75814
-26,26,368.78131
-20,20,368.799409
-31,31,368.828124
-18,18,368.844498
-20,20,368.866085
-24,24,368.888257
-19,19,368.905951
-19,19,368.92335
-17,17,368.938403
-26,26,368.961786
-19,19,368.97897
-20,20,368.996776
-17,17,369.011948
-23,23,369.032701
-134,35,377.340445
-20,20,377.362071
-20,20,377.380922
-21,21,377.400002
-141,42,377.441589
-18,18,377.458318
-137,38,377.493721
-17,17,377.509624
-20,20,377.528044
-20,20,377.545871
-17,17,377.561049
-22,22,377.584915
-17,17,377.603619
-18,18,377.621699
-22,22,377.641152
-17,17,377.656562
-21,21,377.675427
-18,18,377.691739
-18,18,377.707834
-137,38,377.741812
-141,42,377.784571
-253,55,377.834844
-18,18,377.851271
-18,18,377.867768
-19,19,377.88598
-20,20,377.903924
-19,19,377.920609
-141,42,377.957054
-20,20,377.97421
-18,18,377.991647
-20,20,378.011369
-17,17,378.026593
-20,20,378.049232
-21,21,378.072127
-21,21,378.090876
-17,17,378.105834
-18,18,378.122348
-26,26,378.145505
-19,19,378.162324
-135,36,378.194635
-20,20,378.212619
-18,18,378.229164
-23,23,378.255419
-23,23,378.282128
-18,18,378.298908
-17,17,378.314053
-28,28,378.339134
-17,17,378.354564
-18,18,378.370843
-134,35,378.403658
-17,17,378.419224
-19,19,378.436104
-19,19,378.452961
-139,40,378.494201
-22,22,378.513818
-20,20,378.531515
-22,22,378.551414
-22,22,378.571261
-17,17,378.586684
-20,20,378.60475
-134,35,378.635639
-17,17,378.649961
-21,21,378.667948
-18,18,378.683727
-19,19,378.700005
-140,41,378.735055
-20,20,378.752799
-17,17,378.772027
-372,75,378.839831
-19,19,378.857308
-15,15,378.870259
-25,25,378.892193
-19,19,378.90902
-136,37,378.952396
-20,20,378.970896
-24,24,378.993006
-22,22,379.012679
-24,24,379.03488
-19,19,379.05677
-25,25,379.080298
-24,24,379.10221
-21,21,379.121258
-19,19,379.138285
-135,36,379.170803
-20,20,379.188781
-18,18,379.205392
-20,20,379.223375
-18,18,387.449088
-21,21,387.47451
-19,19,387.493133
-18,18,387.510409
-17,17,387.526493
-19,19,387.544378
-22,22,387.564888
-21,21,387.584031
-20,20,387.602073
-19,19,387.619487
-21,21,387.638397
-20,20,387.656624
-20,20,387.674659
-18,18,387.690918
-21,21,387.710104
-24,24,387.736165
-17,17,387.750952
-18,18,387.76663
-17,17,387.781072
-22,22,387.800264
-18,18,387.815902
-22,22,387.83489
-19,19,387.85147
-18,18,387.867351
-22,22,387.886611
-19,19,387.903248
-25,25,387.924561
-18,18,387.940266
-19,19,387.956835
-19,19,387.973361
-22,22,387.998585
-17,17,388.014165
-17,17,388.029087
-20,20,388.046644
-22,22,388.066028
-19,19,388.08369
-20,20,388.102128
-20,20,388.119845
-21,21,388.138295
-28,28,388.163205
-19,19,388.179826
-22,22,388.19921
-17,17,388.214293
-20,20,388.232034
-19,19,388.248773
-21,21,388.267237
-19,19,388.289306
-20,20,388.31301
-17,17,388.32919
-28,28,388.35462
-18,18,388.370794
-18,18,388.3872
-18,18,388.404634
-22,22,388.424144
-18,18,388.440572
-17,17,388.456069
-19,19,388.473149
-22,22,388.492975
-17,17,388.50836
-20,20,388.526521
-19,19,388.543494
-19,19,388.560822
-18,18,388.577263
-18,18,388.593857
-19,19,388.610924
-18,18,388.627266
-19,19,388.644819
-20,20,388.663128
-17,17,388.679138
-18,18,388.695589
-22,22,388.715661
-21,21,388.734996
-22,22,388.755182
-17,17,388.770903
-19,19,388.788411
-19,19,388.805649
-21,21,388.830215
-147,48,388.87318
-25,25,388.895828
-17,17,388.911438
-17,17,388.926668
-17,17,388.941988
-18,18,388.95814
-19,19,388.975395
-17,17,388.990819
-25,25,389.013235
-21,21,389.032231
-18,18,389.048278
-21,21,389.067001
-19,19,389.083968
-18,18,389.099943
-17,17,389.115175
-18,18,389.13133
-18,18,389.147537
-22,22,389.167119
-21,21,389.186355
-134,35,389.217808
-19,19,389.234955
-21,21,389.253805
-19,19,389.272072
-21,21,389.291604
-18,18,389.307985
-20,20,397.476356
-17,17,397.497813
-17,17,397.520236
-20,20,397.54241
-19,19,397.564827
-18,18,397.584441
-19,19,397.602574
-17,17,397.62379
-17,17,397.644178
-18,18,397.663017
-17,17,397.684721
-17,17,397.700692
-19,19,397.71851
-22,22,397.739355
-18,18,397.756667
-21,21,397.775868
-22,22,397.795949
-19,19,397.813251
-15,15,397.827013
-18,18,397.843359
