#{"t_start": 1626465824.2711968, "env_id": "CartPole-v1"}
r,l,t
27.0,27,1.2583
50.0,50,1.345952
20.0,20,1.379929
16.0,16,1.407009
22.0,22,1.444024
37.0,37,1.506016
15.0,15,1.533538
28.0,28,1.584098
12.0,12,1.604433
12.0,12,1.629349
22.0,22,2.585108
23.0,23,2.626091
53.0,53,2.712095
28.0,28,2.757758
26.0,26,2.800439
30.0,30,2.848831
52.0,52,2.939783
12.0,12,2.960183
29.0,29,3.976181
20.0,20,4.013066
56.0,56,4.10586
37.0,37,4.168668
30.0,30,4.217999
16.0,16,4.244202
15.0,15,4.269005
30.0,30,4.31795
66.0,66,5.33333
20.0,20,5.3673
138.0,138,5.626351
12.0,12,5.65711
85.0,85,6.753921
179.0,179,7.093873
123.0,123,8.26854
139.0,139,8.529689
144.0,144,9.632722
31.0,31,9.685939
59.0,59,9.788421
122.0,122,11.004515
123.0,123,11.221189
19.0,19,11.262226
21.0,21,11.304135
112.0,112,12.43949
91.0,91,12.606743
114.0,114,13.779145
133.0,133,14.014926
115.0,115,15.168087
119.0,119,15.379737
110.0,110,15.585863
104.0,104,16.709583
107.0,107,16.904583
107.0,107,18.03507
108.0,108,18.238191
107.0,107,18.439208
113.0,113,19.637216
116.0,116,19.843091
126.0,126,21.069468
124.0,124,21.290801
119.0,119,22.353616
114.0,114,22.555337
116.0,116,23.683425
118.0,118,23.903472
125.0,125,25.092472
124.0,124,25.323628
128.0,128,26.4861
141.0,141,26.736116
130.0,130,27.885305
144.0,144,28.147916
143.0,143,29.35791
160.0,160,29.666444
153.0,153,30.881434
164.0,164,32.104484
140.0,140,32.36267
176.0,176,33.670969
161.0,161,34.914065
418.0,418,36.673069
349.0,349,39.220299
175.0,175,39.545841
150.0,150,40.769822
23.0,23,40.814625
21.0,21,40.854681
141.0,141,42.137647
13.0,13,42.166835
37.0,37,42.239628
13.0,13,42.266483
25.0,25,42.320964
12.0,12,42.346032
25.0,25,42.40081
13.0,13,42.42328
11.0,11,42.442521
12.0,12,42.46953
14.0,14,42.495035
23.0,23,42.533993
53.0,53,43.587848
11.0,11,43.614273
12.0,12,43.6408
11.0,11,43.667476
12.0,12,43.688554
12.0,12,43.712552
11.0,11,43.732018
10.0,10,43.752265
14.0,14,43.779942
11.0,11,43.799406
11.0,11,43.819812
9.0,9,43.840686
13.0,13,43.868318
11.0,11,43.887602
11.0,11,43.911763
27.0,27,43.969434
13.0,13,43.992025
15.0,15,44.017735
15.0,15,44.051621
11.0,11,44.07516
18.0,18,45.067986
14.0,14,45.095547
14.0,14,45.126201
19.0,19,45.161657
10.0,10,45.180552
8.0,8,45.197705
10.0,10,45.220214
9.0,9,45.239555
14.0,14,45.269432
8.0,8,45.290105
11.0,11,45.317002
11.0,11,45.336864
10.0,10,45.356362
9.0,9,45.377406
11.0,11,45.399954
16.0,16,45.436538
12.0,12,45.46381
12.0,12,45.490747
16.0,16,45.521416
10.0,10,45.548727
13.0,13,45.574268
11.0,11,46.547597
10.0,10,46.57067
13.0,13,46.5937
13.0,13,46.616657
10.0,10,46.634436
10.0,10,46.652178
10.0,10,46.669997
9.0,9,46.685892
12.0,12,46.709969
10.0,10,46.728896
10.0,10,46.746419
11.0,11,46.771132
11.0,11,46.790131
11.0,11,46.809474
8.0,8,46.826802
11.0,11,46.849572
11.0,11,46.871961
9.0,9,46.887375
10.0,10,46.904697
11.0,11,46.926712
11.0,11,46.952755
12.0,12,46.973853
11.0,11,46.993111
10.0,10,47.010536
10.0,10,47.955425
9.0,9,47.9775
10.0,10,47.999617
11.0,11,48.019541
11.0,11,48.040771
13.0,13,48.0661
12.0,12,48.090983
9.0,9,48.109349
9.0,9,48.125665
9.0,9,48.141853
11.0,11,48.161796
13.0,13,48.185117
11.0,11,48.204637
9.0,9,48.220663
12.0,12,48.246056
10.0,10,48.264818
11.0,11,48.288896
11.0,11,48.308658
11.0,11,48.328302
11.0,11,48.347867
13.0,13,48.371154
9.0,9,48.386993
11.0,11,48.41265
11.0,11,48.432126
10.0,10,49.398524
12.0,12,49.428302
11.0,11,49.448436
14.0,14,49.473411
9.0,9,49.489692
11.0,11,49.509367
10.0,10,49.527356
13.0,13,49.550558
10.0,10,49.568343
10.0,10,49.586233
11.0,11,49.605986
12.0,12,49.627223
10.0,10,49.645293
10.0,10,49.663198
11.0,11,49.682716
9.0,9,49.698525
10.0,10,49.718437
12.0,12,49.74423
10.0,10,49.761379
10.0,10,49.784769
11.0,11,49.809867
11.0,11,49.837844
9.0,9,49.855213
10.0,10,49.873137
12.0,12,50.833288
10.0,10,50.852954
12.0,12,50.875689
11.0,11,50.895059
9.0,9,50.910908
11.0,11,50.93038
9.0,9,50.946398
12.0,12,50.967617
9.0,9,50.98373
12.0,12,51.00495
12.0,12,51.026085
10.0,10,51.044004
12.0,12,51.065295
9.0,9,51.081123
13.0,13,51.106917
12.0,12,51.131775
10.0,10,51.149689
11.0,11,51.169287
11.0,11,51.18878
11.0,11,51.208497
9.0,9,51.229439
9.0,9,51.245488
9.0,9,51.261258
14.0,14,51.286054
15.0,15,52.224025
10.0,10,52.244133
14.0,14,52.269157
9.0,9,52.285318
11.0,11,52.307401
12.0,12,52.328953
13.0,13,52.357883
10.0,10,52.375665
14.0,14,52.405342
14.0,14,52.433024
9.0,9,52.448954
10.0,10,52.474662
11.0,11,52.496558
10.0,10,52.519708
12.0,12,52.546372
12.0,12,52.577613
9.0,9,52.596092
14.0,14,52.62386
10.0,10,52.641507
9.0,9,52.658707
11.0,11,52.681496
10.0,10,52.702832
12.0,12,52.728042
12.0,12,53.710487
12.0,12,53.733396
11.0,11,53.753392
10.0,10,53.771385
10.0,10,53.789603
10.0,10,53.807598
12.0,12,53.829551
12.0,12,53.852118
12.0,12,53.873726
13.0,13,53.896839
11.0,11,53.922835
9.0,9,53.942631
12.0,12,53.972317
10.0,10,53.992503
10.0,10,54.014569
9.0,9,54.036575
11.0,11,54.059628
9.0,9,54.079188
11.0,11,54.103198
12.0,12,54.127408
11.0,11,54.151957
11.0,11,54.171267
12.0,12,54.192257
11.0,11,55.137969
12.0,12,55.161297
11.0,11,55.180703
12.0,12,55.202028
11.0,11,55.221462
10.0,10,55.23929
10.0,10,55.257019
13.0,13,55.279987
11.0,11,55.299462
12.0,12,55.321505
8.0,8,55.335587
12.0,12,55.362933
12.0,12,55.383723
9.0,9,55.399533
9.0,9,55.418009
10.0,10,55.439497
13.0,13,55.469397
11.0,11,55.492445
10.0,10,55.514107
11.0,11,55.533497
12.0,12,55.557887
11.0,11,55.580962
11.0,11,55.607121
13.0,13,56.552211
12.0,12,56.575325
12.0,12,56.596575
10.0,10,56.614396
12.0,12,56.63561
10.0,10,56.653534
12.0,12,56.674732
10.0,10,56.692484
13.0,13,56.71521
9.0,9,56.731307
9.0,9,56.749347
10.0,10,56.767088
12.0,12,56.792375
11.0,11,56.816631
11.0,11,56.845268
11.0,11,56.8695
10.0,10,56.887328
10.0,10,56.908929
10.0,10,56.930756
11.0,11,56.963419
10.0,10,56.982804
10.0,10,57.003149
11.0,11,57.023386
11.0,11,57.047654
13.0,13,57.986995
9.0,9,58.007759
12.0,12,58.036066
9.0,9,58.052296
12.0,12,58.074948
11.0,11,58.094285
10.0,10,58.112096
13.0,13,58.147691
11.0,11,58.167341
10.0,10,58.185308
10.0,10,58.20249
10.0,10,58.223298
11.0,11,58.244871
10.0,10,58.266303
9.0,9,58.285108
11.0,11,58.304094
12.0,12,58.324671
10.0,10,58.341795
11.0,11,58.36507
9.0,9,58.382349
11.0,11,58.400921
11.0,11,58.41941
9.0,9,58.434691
11.0,11,58.453189
13.0,13,59.423003
12.0,12,59.44737
10.0,10,59.465499
12.0,12,59.487283
12.0,12,59.508761
12.0,12,59.530318
11.0,11,59.550077
10.0,10,59.568125
11.0,11,59.587961
13.0,13,59.611489
12.0,12,59.633287
12.0,12,59.654969
12.0,12,59.682194
11.0,11,59.701199
12.0,12,59.722017
10.0,10,59.743558
11.0,11,59.771694
11.0,11,59.795182
9.0,9,59.813587
10.0,10,59.837719
12.0,12,59.863501
10.0,10,59.880608
10.0,10,59.9039
9.0,9,60.856099
13.0,13,60.882424
13.0,13,60.905314
10.0,10,60.922978
12.0,12,60.944095
9.0,9,60.959931
11.0,11,60.979252
