#{"t_start": 1630962398.2889552, "env_id": "CliffWalking-v0"}
r,l,t
-4842,387,2.118223
-2044,262,2.437088
-54210,32232,194.709485
-109,109,194.965576
-322,223,195.304011
-787,787,196.394444
-942,942,207.458627
-327,327,207.903959
-108,108,208.040647
-332,332,208.449661
-340,340,208.87259
-618,519,209.537466
-200,101,209.660276
-220,220,219.735547
-310,310,220.127213
-92,92,220.250519
-65,65,220.335186
-341,242,220.662872
-172,172,220.878887
-108,108,221.015662
-63,63,221.096224
-449,350,221.54181
-59,59,221.617893
-95,95,221.731929
-37,37,221.776943
-83,83,221.876672
-83,83,221.977454
-71,71,222.067196
-86,86,222.197749
-135,135,232.101188
-166,67,232.188201
-98,98,232.310297
-172,73,232.406146
-110,110,232.546475
-106,106,232.682685
-42,42,232.735974
-43,43,232.796391
-113,113,232.938051
-165,66,233.021042
-29,29,233.057348
-50,50,233.119325
-32,32,233.158922
-83,83,233.266291
-75,75,233.36032
-62,62,233.435476
-78,78,233.554377
-55,55,233.622731
-80,80,233.717188
-64,64,233.791442
-36,36,233.834397
-146,47,233.892265
-56,56,233.963743
-42,42,234.017551
-148,49,234.077367
-147,147,234.252644
-122,122,234.407757
-30,30,234.448461
-32,32,234.487395
-61,61,234.563833
-36,36,234.606313
-48,48,244.476722
-35,35,244.52549
-120,21,244.552289
-26,26,244.584816
-35,35,244.627819
-40,40,244.680828
-61,61,244.756565
-58,58,244.829303
-25,25,244.883307
-26,26,244.921061
-42,42,244.979372
-33,33,245.019306
-44,44,245.071703
-67,67,245.152729
-40,40,245.202574
-134,35,245.245996
-27,27,245.279764
-35,35,245.322738
-57,57,245.396325
-43,43,245.452726
-37,37,245.496388
-41,41,245.550376
-28,28,245.584137
-23,23,245.612326
-42,42,245.662948
-45,45,245.716755
-49,49,245.779237
-31,31,245.815898
-41,41,245.869943
-63,63,245.948623
-50,50,246.008744
-23,23,246.037219
-38,38,246.082786
-29,29,246.117532
-31,31,246.155263
-36,36,246.197734
-54,54,246.268242
-41,41,246.323775
-37,37,246.367966
-58,58,246.457283
-30,30,246.496785
-30,30,246.534021
-25,25,246.566088
-42,42,246.618652
-32,32,246.65884
-122,23,246.688264
-41,41,246.742853
-47,47,246.800257
-25,25,246.830599
-27,27,246.863435
-38,38,246.915309
-28,28,246.95382
-32,32,246.99261
-49,49,247.053107
-21,21,256.868177
-19,19,256.898929
-30,30,256.945561
-27,27,256.981875
-39,39,257.036736
-26,26,257.071155
-22,22,257.09936
-28,28,257.134755
-32,32,257.175285
-34,34,257.219152
-37,37,257.265096
-28,28,257.300397
-27,27,257.335744
-23,23,257.365242
-24,24,257.399028
-39,39,257.449614
-24,24,257.480342
-48,48,257.540014
-28,28,257.575268
-23,23,257.603823
-25,25,257.634908
-26,26,257.667276
-24,24,257.697979
-23,23,257.726823
-25,25,257.757686
-25,25,257.788817
-29,29,257.824674
-25,25,257.880588
-42,42,257.938776
-20,20,257.964208
-29,29,257.999644
-29,29,258.033812
-32,32,258.072611
-34,34,258.113637
-30,30,258.148735
