#{"t_start": 1628970480.620955, "env_id": "CliffWalking-v0"}
r,l,t
-139859,108575,536.46125
-1606,1606,538.808529
-1191,1191,548.509837
-630,630,549.225494
-669,669,558.458066
-74,74,558.531801
-118,118,558.654455
-87,87,558.733212
-59,59,558.786057
-76,76,558.854574
-308,308,559.129818
-88,88,559.217957
-172,172,559.370679
-82,82,559.446214
-139,139,559.577116
-177,177,559.735468
-284,284,559.999565
-107,107,560.098477
-79,79,560.170326
-78,78,560.242436
-157,157,568.700623
-45,45,568.74753
-67,67,568.809157
-69,69,568.872611
-132,132,569.005529
-179,179,569.161575
-157,157,569.298412
-384,384,569.638087
-121,121,569.747463
-56,56,569.798076
-117,117,569.903537
-63,63,569.960721
-43,43,569.999039
-116,116,570.120379
-127,127,570.239052
-183,183,570.41091
-86,86,570.492491
-108,108,578.501991
-88,88,578.585393
-88,88,578.67012
-124,124,578.777237
-109,109,578.874455
-129,129,578.992354
-184,184,579.17104
-35,35,579.202863
-52,52,579.253642
-62,62,579.308907
-51,51,579.354225
-41,41,579.390189
-31,31,579.417891
-66,66,579.47605
-55,55,579.524798
-99,99,579.613314
-99,99,579.708412
-43,43,579.74789
-79,79,579.820958
-76,76,579.890796
-41,41,579.931712
-79,79,580.003029
-83,83,580.082496
-71,71,580.148341
-70,70,580.210188
-76,76,580.2771
-62,62,588.40637
-48,48,588.451695
-84,84,588.529022
-51,51,588.575588
-32,32,588.603699
-23,23,588.623868
-43,43,588.666796
-32,32,588.699382
-59,59,588.751534
-43,43,588.790293
-252,153,588.929238
-107,107,589.025943
-49,49,589.070165
-40,40,589.10654
-48,48,589.149662
-21,21,589.168436
-33,33,589.198528
-31,31,589.226354
-29,29,589.252413
-49,49,589.296353
-69,69,589.358316
-35,35,589.389775
-44,44,589.434961
-55,55,589.48707
-30,30,589.521236
-69,69,589.584195
-31,31,589.611811
-62,62,589.666071
-69,69,589.726289
-32,32,589.757275
-63,63,589.813814
-76,76,589.881712
-53,53,589.929146
-46,46,589.969641
-63,63,590.027362
-46,46,590.068345
-36,36,590.100753
-62,62,590.154867
-46,46,590.195801
-17,17,590.210794
-51,51,590.255765
-49,49,598.703388
-43,43,598.741875
-51,51,598.786339
-44,44,598.831982
-55,55,598.886875
-52,52,598.933757
-36,36,598.971274
-40,40,599.011567
-71,71,599.083255
-21,21,599.102442
-28,28,599.131927
-39,39,599.16606
-26,26,599.189076
-155,56,599.237568
-39,39,599.272756
-25,25,599.295562
-49,49,599.339979
-31,31,599.368187
-36,36,599.401752
-51,51,599.447959
-33,33,599.477768
-36,36,599.510592
-30,30,599.537802
-29,29,599.564308
-49,49,599.608807
-28,28,599.635604
-22,22,599.655573
-41,41,599.693016
-44,44,599.736664
-37,37,599.76944
-123,24,599.790964
-29,29,599.816703
-33,33,599.846407
-33,33,599.875763
-25,25,599.897667
-29,29,599.923617
-26,26,599.946673
-25,25,599.969022
-32,32,599.997358
-26,26,600.02037
-19,19,600.037443
-27,27,600.060974
-28,28,600.085974
-21,21,600.105242
-30,30,600.132574
-29,29,600.157643
-32,32,600.184789
-35,35,600.221827
-57,57,600.273656
-33,33,600.307613
-40,40,600.343407
-29,29,600.370039
-44,44,600.409709
-39,39,600.445071
-28,28,600.469503
-33,33,600.497176
-36,36,600.528597
-31,31,608.985704
-31,31,609.014472
-19,19,609.032323
-21,21,609.051459
-40,40,609.091245
-21,21,609.110637
-23,23,609.131719
-35,35,609.16347
-27,27,609.187964
-21,21,609.207534
-48,48,609.252874
-26,26,609.276466
-31,31,609.309048
-21,21,609.328312
-27,27,609.353109
-32,32,609.382184
-28,28,609.411629
-31,31,609.438596
-24,24,609.459829
-26,26,609.482952
-20,20,609.500962
-23,23,609.5244
-24,24,609.547839
-20,20,609.570032
-27,27,609.594099
-23,23,609.613914
-32,32,609.641388
-21,21,609.659731
-27,27,609.684054
-29,29,609.710187
-48,48,609.754145
-26,26,609.77803
-27,27,609.809945
-28,28,609.836145
-30,30,609.863027
-27,27,609.890731
-25,25,609.913781
-24,24,609.935122
-24,24,609.956304
-34,34,609.986364
-28,28,610.017105
-21,21,610.036804
-33,33,610.072288
-21,21,610.090903
-19,19,610.108413
-21,21,610.127584
-28,28,610.15309
-24,24,610.17456
-29,29,610.201013
-24,24,610.222666
-28,28,610.248044
-23,23,610.268968
-27,27,610.297401
-32,32,610.326218
-33,33,610.355389
-23,23,610.37593
-20,20,610.394032
-26,26,610.418534
-27,27,610.442291
-43,43,610.48492
-35,35,610.516174
-24,24,610.53782
-32,32,610.566236
-24,24,610.58765
-42,42,610.625016
-22,22,610.644655
-20,20,610.666992
-29,29,610.694042
-27,27,610.718073
-24,24,610.739611
