#{"t_start": 1630964730.0290887, "env_id": "CliffWalking-v0"}
r,l,t
-113933,2855,16.097586
-8446,130,16.280945
-27450,423,18.816751
-8048,128,19.003352
-1135,46,19.077157
-7484,158,20.258954
-2949,78,20.370399
-5382,135,21.494164
-618,24,21.527894
-228,30,21.570277
-138,39,21.625976
-3341,74,22.620168
-318,120,22.793279
-1633,49,22.861348
-6066,126,23.928158
-1486,100,24.067688
-159,60,24.151101
-1105,115,25.251824
-133,34,25.2997
-117,18,25.325126
-1236,48,25.393255
-1349,62,25.484836
-2674,100,26.543893
-23,23,26.576128
-1628,44,26.637157
-929,38,26.69038
-3737,74,27.72781
-327,30,27.76924
-5738,95,27.910667
-120,21,27.941424
-1176,87,28.068029
-2723,149,29.234455
-2533,157,30.414282
-1353,66,30.511636
-48,48,30.582075
-532,37,30.631228
-436,40,30.685203
-2431,55,31.703891
-6722,188,31.971231
-2645,71,33.019791
-2371,94,33.151212
-771,78,33.259201
-3469,103,34.33881
-10165,166,34.570488
-920,29,34.610399
-3190,121,35.72269
-489,93,35.852779
-69,69,36.875305
-3726,63,36.963131
-2358,81,37.084435
-953,62,37.169688
-1020,30,37.212523
-415,19,38.171841
-4935,84,38.285346
-64,64,38.372241
-22,22,38.401074
-2214,36,38.448491
-38,38,39.446344
-3517,151,39.658976
-1126,37,39.711948
-4868,116,40.823426
-2276,98,40.956403
-5146,97,41.090244
-1324,37,42.067423
-4336,79,42.176805
-914,23,42.208937
-525,30,42.250625
-3851,89,42.374312
-327,30,43.329038
-1228,40,43.385435
-2279,101,43.530348
-425,29,43.570688
-236,38,43.623766
-523,28,44.512146
-19,19,44.542502
-328,31,44.587806
-1032,42,44.644182
-265,67,44.736376
-1137,48,44.802999
-939,48,45.791631
-238,40,45.855672
-2241,63,45.943168
-221,23,45.974838
-827,35,46.023411
-133,34,46.069998
-21,21,46.09902
-1860,78,47.123118
-1039,49,47.191599
-130,31,47.234928
-1030,40,47.290623
-2005,124,48.37275
-17,17,48.395585
-219,21,48.424519
-829,37,48.475979
-620,26,48.512178
-736,43,48.573631
-527,32,48.616551
-232,34,48.665094
-352,55,49.55054
-224,26,49.587204
-1137,48,49.657704
-520,25,49.692395
-1741,58,49.770071
-320,23,49.806131
-224,26,49.840706
-329,32,50.812728
-1034,44,50.873436
-221,23,50.905494
-715,22,50.935351
-21,21,50.964953
-632,38,51.022465
-122,23,51.058568
-223,25,51.092885
-331,34,51.138563
-220,22,52.083758
-527,32,52.130563
-126,27,52.168775
-334,37,52.220173
-321,24,52.253803
-636,42,52.31329
-733,40,52.368217
-119,20,52.396103
-325,28,53.362592
-733,40,53.419282
-227,29,53.458456
-119,20,53.485669
-24,24,53.51849
-2162,83,53.631568
-115,16,53.654182
-429,33,53.700223
-115,16,54.661617
-965,74,54.761028
-28,28,54.800031
-656,62,54.885068
-220,22,54.915626
-113,14,54.934839
-119,20,54.962579
-129,30,55.934775
-32,32,55.980525
-317,20,56.006737
-338,41,56.06503
-419,23,56.096179
-13,13,56.113821
-616,22,56.143708
-125,26,56.179089
-117,18,56.203859
-65,65,57.239597
-426,30,57.281512
-326,29,57.320728
-126,27,57.35794
-215,17,57.381046
-328,31,57.423688
-17,17,57.447201
-166,67,57.537851
-349,52,58.548835
-6885,153,58.760315
-1167,78,58.867936
-2854,82,59.904252
-71,71,60.002707
-617,23,60.034664
-325,28,60.073516
-831,39,60.127682
-821,29,61.079733
-2269,91,61.211104
-122,23,61.243039
-439,43,61.30212
-118,19,61.327729
-17,17,61.35099
-1767,84,62.396781
-427,31,62.439383
-220,22,62.470362
-16,16,62.493053
-526,31,62.536386
-24,24,62.56989
-40,40,62.626141
-17,17,62.650021
-449,53,63.640993
-28,28,63.681476
-422,26,63.716989
-135,36,63.766908
-2646,72,63.869882
-1350,63,63.958103
-526,31,64.938029
-19,19,64.965397
-754,61,65.050645
-15,15,65.071721
-2133,54,65.146452
-127,28,65.185965
-121,22,65.215911
-624,30,65.25869
-19,19,66.126124
-215,17,66.152922
-2554,79,66.262541
-641,47,66.327734
-543,48,66.394113
-120,21,66.422169
-130,31,66.464955
-329,32,67.446613
-1378,91,67.576559
-1653,69,67.678255
-18,18,67.70302
-417,21,67.732522
-130,31,67.775313
-216,18,68.718979
-338,41,68.776514
-529,34,68.826111
-20,20,68.853496
-115,16,68.875099
-230,32,68.923294
-1034,44,68.984607
-116,17,69.013183
-1138,49,69.983719
-620,26,70.022095
-221,23,70.053264
-431,35,70.105344
-119,20,70.133164
-1322,35,70.180227
-420,24,70.216522
-117,18,70.241436
-130,31,70.284269
-522,27,70.321404
-19,19,71.294281
-321,24,71.327775
-20,20,71.35624
-19,19,71.383168
-218,20,71.410891
-25,25,71.445968
-430,34,71.497873
-15,15,71.517867
-224,26,71.552008
-24,24,71.585209
-16,16,71.607317
-314,17,72.561528
-528,33,72.609731
-124,25,72.644605
-125,26,72.680326
-115,16,72.702218
-138,39,72.756278
-219,21,72.78541
-115,16,72.807551
-116,17,72.831368
-425,29,72.872384
-21,21,72.901505
-114,15,73.861978
-315,18,73.890664
-127,28,73.929477
-221,23,73.961695
-115,16,73.983566
-216,18,74.008734
-44,44,74.070738
-129,30,74.113059
-119,20,74.141495
-23,23,74.173679
-115,16,74.196458
-116,17,74.22027
-116,17,75.160743
-319,22,75.192776
-18,18,75.218657
-18,18,75.244242
-313,16,75.266264
-115,16,75.288876
-229,31,75.331993
-127,28,75.37144
-616,22,75.401757
-122,23,75.43355
-117,18,75.458969
-413,116,76.537671
-24,24,76.571018
-116,17,76.594309
-120,21,76.623874
-646,52,76.696359
-16,16,76.723983
-125,26,76.759463
-120,21,77.706825
-218,20,77.734139
-222,24,77.767735
-541,46,77.831286
-231,33,77.87711
-113,14,77.896307
-17,17,77.919443
-137,38,77.971704
-113,14,77.990981
-21,21,78.023119
-313,16,78.045039
-122,23,79.026663
-816,24,79.060188
-1218,30,79.101834
-4020,60,79.184015
-614,20,79.211778
-215,17,79.23452
-3025,55,79.309521
-3016,46,80.28984
-417,21,80.321304
-756,63,80.409625
-416,20,80.438208
-426,30,80.480534
-1435,49,80.55111
-125,26,80.590604
-20,20,80.617448
-114,15,81.548829
-215,17,81.575256
-436,40,81.631243
-116,17,81.68366
-14,14,81.702936
-214,16,81.724778
-119,20,81.752366
-18,18,81.777225
-13,13,81.795415
-217,19,81.821287
-832,40,81.881319
-341,44,82.858994
-22,22,82.89356
-319,22,82.933508
-225,27,82.976241
-826,34,83.023928
-617,23,83.057502
-18,18,83.084368
-117,18,83.109365
-322,25,83.143959
-222,24,83.177236
-117,18,83.206915
-118,19,83.234976
-116,17,84.21716
-121,22,84.248524
-317,20,84.276419
-724,31,84.32046
-113,14,84.339994
-117,18,84.365451
-216,18,84.390765
-229,31,84.436909
-115,16,84.459731
-520,25,84.494133
-117,18,84.51864
-225,27,85.476108
-220,22,85.510931
-217,19,85.537688
-218,20,85.565212
-319,22,85.595295
-228,30,85.635764
-1021,31,85.677644
-116,17,85.700446
-119,20,85.727383
-115,16,85.748681
-328,31,85.7897
-330,33,86.751264
-232,34,86.801204
-219,21,86.829522
-442,46,86.891203
-114,15,86.911049
