#{"t_start": 1626618741.3621092, "env_id": "CartPole-v1"}
r,l,t
15.0,15,1.3129
29.0,29,1.356155
18.0,18,1.382503
28.0,28,1.4282
15.0,15,1.450819
22.0,22,1.490858
30.0,30,1.534497
15.0,15,1.562741
20.0,20,1.591692
21.0,21,1.621299
18.0,18,1.646972
11.0,11,1.66286
13.0,13,1.683439
15.0,15,2.607771
33.0,33,2.657279
11.0,11,2.672885
35.0,35,2.728789
12.0,12,2.746208
15.0,15,2.768315
46.0,46,2.835034
28.0,28,2.881664
19.0,19,2.90868
35.0,35,2.95868
20.0,20,3.908105
39.0,39,3.964067
18.0,18,3.990486
30.0,30,4.033369
49.0,49,4.10322
83.0,83,4.228281
10.0,10,4.245723
148.0,148,5.37737
58.0,58,5.460712
24.0,24,5.494485
143.0,143,6.581339
195.0,195,7.80364
184.0,184,8.116437
500.0,500,10.609993
500.0,500,13.171849
500.0,500,15.748275
500.0,500,18.328772
500.0,500,20.950868
500.0,500,23.514897
500.0,500,26.154958
500.0,500,28.739834
500.0,500,31.318014
500.0,500,33.785331
470.0,470,36.350267
262.0,262,37.733543
257.0,257,39.04645
209.0,209,40.311634
191.0,191,40.629988
165.0,165,41.847525
148.0,148,42.970644
181.0,181,43.232706
168.0,168,44.417523
150.0,150,45.535945
139.0,139,45.768934
130.0,130,46.857775
153.0,153,47.097692
141.0,141,48.214363
141.0,141,48.42471
140.0,140,49.536254
138.0,138,49.749565
147.0,147,50.893826
127.0,127,51.081998
130.0,130,52.16499
144.0,144,52.383374
137.0,137,53.473506
135.0,135,54.561872
149.0,149,54.775175
137.0,137,55.866376
146.0,146,56.074903
139.0,139,57.164865
162.0,162,57.39504
177.0,177,58.521302
183.0,183,59.693971
184.0,184,60.896292
199.0,199,61.20544
212.0,212,62.421339
251.0,251,63.928427
236.0,236,64.276534
218.0,218,64.593489
249.0,249,64.935674
242.0,242,65.245639
266.0,266,65.592611
251.0,251,65.914526
