#{"t_start": 1627326802.0973356, "env_id": "CartPole-v1"}
r,l,t
19.0,19,1.737692
9.0,9,1.752218
14.0,14,1.774384
18.0,18,1.802588
56.0,56,1.898961
10.0,10,1.917857
14.0,14,1.939176
24.0,24,1.974723
12.0,12,1.992314
12.0,12,2.014954
11.0,11,2.031233
16.0,16,2.054691
34.0,34,2.103071
30.0,30,3.153281
20.0,20,3.183489
37.0,37,3.240514
37.0,37,3.2954
20.0,20,3.323952
28.0,28,3.362932
8.0,8,3.374716
15.0,15,3.396096
14.0,14,3.415551
13.0,13,3.434196
26.0,26,3.471067
66.0,66,4.408564
41.0,41,4.467698
35.0,35,4.518026
16.0,16,4.540884
17.0,17,4.564892
12.0,12,4.582859
34.0,34,4.633882
45.0,45,4.701101
38.0,38,5.696543
93.0,93,5.834843
31.0,31,5.881253
