#{"t_start": 1627412238.6505988, "env_id": "CliffWalking-v0"}
r,l,t
-27911,11576,79.838204
-45592,844,85.127055
-12361,283,86.927568
-19472,365,90.076689
-21127,337,91.956257
-932,41,92.044499
-7356,129,93.488863
-1829,47,93.583076
-9978,177,93.945435
-26429,491,97.372519
-1935,54,98.681835
-4268,110,98.915858
-2394,117,99.151831
-10254,156,100.680922
-2627,53,100.786267
-1747,64,100.915077
-3748,85,102.314984
-2433,57,102.427833
-735,42,102.514242
-16663,229,104.200214
-824,32,104.267447
-12861,189,105.859614
-7525,100,106.05835
-5429,83,107.423166
-3245,77,107.57735
-5670,225,109.211788
-3225,57,109.32672
-534,39,109.399562
-1018,28,109.45139
-3419,53,110.792485
-1414,28,110.844598
-1932,51,110.948466
-3250,82,111.107288
-617,23,111.151976
-13,13,111.17637
-3558,93,112.571086
-2417,41,112.659597
-713,20,112.706085
-1215,27,112.760361
-1224,36,112.832652
-2016,36,112.908475
-938,47,113.008837
-56,56,114.331472
-527,32,114.394268
-430,34,114.461608
-224,26,114.514036
-520,25,114.56343
-1221,33,114.636059
-216,18,114.672631
-1514,29,114.731225
-338,41,116.008948
-1731,48,116.102768
-1531,46,116.19852
-40,40,116.275033
-930,39,116.352156
-119,20,116.389948
-4629,75,117.756476
-1223,35,117.824581
-2536,61,117.944828
-833,41,118.02731
-3439,73,119.355519
-2136,57,119.467841
-4244,185,119.833454
-515,20,120.964484
-313,16,120.999161
-7431,105,121.205743
-613,19,121.243196
-4029,69,121.37769
-3224,56,122.614378
-25,25,122.663925
-661,67,122.802127
-841,49,122.899505
-3423,57,123.011909
-924,33,123.076886
-11342,155,124.591729
-11937,156,126.126836
-927,36,126.19987
-319,22,126.243632
-418,22,126.288033
-650,155,127.802054
-4421,65,127.927792
-4226,68,128.058981
-9829,127,129.480433
-2246,68,129.612921
-2940,69,129.744399
-14,14,129.770476
-2127,48,129.861164
-115,16,129.894888
-37,37,131.149288
-7421,95,131.328934
-825,33,131.39343
-10419,123,132.828406
-218,20,132.866686
-614,20,132.904613
-35,35,132.969351
-1123,34,133.034454
-1847,65,133.156704
-1836,54,133.2586
-113,14,134.454789
-4822,70,134.586143
-1417,31,134.649794
-2214,36,134.721696
-8934,123,136.150581
-628,34,136.216379
-828,36,136.286129
-2176,97,136.473405
-122,23,136.517984
-815,23,136.561563
-545,50,137.873069
-4224,66,137.99544
-218,20,138.03337
-9532,127,138.275594
-240,42,139.555469
-23,23,139.599325
-2145,66,139.729578
-1230,42,139.811864
-131,32,139.874367
-424,28,139.928968
-1328,41,140.010013
-330,33,141.165165
-1116,27,141.218992
-427,31,141.279526
-416,20,141.319742
-14,14,141.347576
-1933,52,141.449786
-943,52,141.552479
-1826,44,142.721622
-1138,49,142.819602
-2356,79,142.975232
-1623,39,143.057145
-1314,27,143.109643
-2840,68,144.424473
-223,25,144.472669
-325,28,144.524755
-114,15,144.553586
-118,19,144.588641
-727,34,144.65247
-1917,36,144.720146
-2421,45,144.804142
-741,48,146.060113
-535,40,146.136729
-517,22,146.179522
-642,48,146.268861
-520,25,146.316083
-316,19,146.351554
-737,44,146.435481
-415,19,146.472707
-1713,30,146.531522
-214,16,147.756459
-1413,27,147.813205
-5138,89,147.983494
-1113,24,148.031324
-2032,52,148.130423
-2023,43,148.21338
-417,21,149.445501
-1023,33,149.510447
-14,14,149.537432
-620,26,149.588306
-14,14,149.615505
-14,14,149.642423
-416,20,149.681303
-713,20,149.71989
-213,15,149.74908
-327,30,149.807402
-217,19,149.845116
-2239,61,151.138446
-226,28,151.192055
-13,13,151.217016
-16,16,151.246917
-221,23,151.291636
-546,150,151.575517
-2022,42,152.829057
-420,24,152.876108
-513,18,152.914625
-517,22,152.955821
-713,20,152.994811
-524,29,153.051124
-116,17,153.083075
-215,17,153.115382
-332,35,153.18235
-1022,32,153.243925
-124,25,154.483313
-632,38,154.557276
-13,13,154.582625
-718,25,154.631606
-1213,25,154.680586
-14,14,154.713666
-29,29,154.769909
-1315,28,154.823626
-2336,59,154.94027
-21,21,156.164669
-428,32,156.22723
-616,22,156.269904
-117,18,156.305014
-944,53,156.408369
-220,22,156.452538
-716,23,156.497506
-120,21,156.538828
-431,35,156.607322
-617,23,157.850093
-916,25,157.901857
-939,48,157.997038
-24,24,158.045263
-4351,94,158.230992
-17,17,158.26515
-329,32,158.329335
-524,29,159.506531
-13,13,159.53243
-113,14,159.559771
-427,31,159.621196
-230,32,159.683764
-28,28,159.738509
-1584,99,159.931261
-24,24,161.157906
-1322,35,161.225769
-321,24,161.273151
-118,19,161.309465
-1016,26,161.359798
-1016,26,161.410862
-837,45,161.499138
-2328,51,161.598522
-1115,26,162.837781
-113,14,162.86528
-219,21,162.907224
-213,15,162.936813
-15,15,162.965415
-122,23,163.010808
-13,13,163.036006
-13,13,163.062321
-19,19,163.099124
-633,39,163.175529
-614,20,163.215052
-816,24,163.262064
-14,14,163.290087
-114,15,163.319112
-115,16,164.535324
-22,22,164.584239
-327,30,164.644291
-316,19,164.681807
-429,33,164.751975
-416,20,164.790419
-1619,35,164.857855
-1234,46,164.944446
-323,26,164.995645
-520,25,166.136696
-19,19,166.173864
-616,22,166.220693
-736,43,166.308643
-117,18,166.344112
-415,19,166.383985
-34,34,166.448442
-314,17,166.480648
-121,22,166.522668
-630,36,166.596084
-118,19,167.835571
-213,15,167.865356
-116,17,167.898595
-735,42,167.980595
-424,28,168.035119
-329,32,168.097033
-140,41,168.174743
-1321,34,168.238642
-1317,30,168.297043
-2037,57,169.593233
-717,24,169.642961
-313,16,169.679988
-217,19,169.716835
-420,24,169.763453
-927,36,169.832745
-1225,37,169.903973
-14,14,169.93092
-16,16,169.962467
-118,19,169.999207
-320,23,171.242882
-15,15,171.271908
-820,28,171.325979
-115,16,171.356239
-321,24,171.403255
-20,20,171.443
-713,20,171.481594
-943,52,171.581522
-1553,68,172.886683
-1130,41,172.965268
-213,15,172.99454
-1030,40,173.070009
-113,14,173.098946
-114,15,173.128629
-1221,33,173.193177
-1456,70,173.33251
-614,20,173.372929
-320,23,174.58661
-2847,75,174.734618
-15,15,174.764167
-622,28,174.817949
-520,25,174.865236
-18,18,174.899353
-520,25,174.947986
-114,15,174.977066
-115,16,175.00906
-421,25,176.238438
-2556,81,176.396953
-1845,63,176.521454
-20,20,176.560982
-51,51,176.664463
-14,14,176.691453
-213,15,176.720285
-1529,44,177.982822
-317,20,178.027229
-624,30,178.086873
-20,20,178.126483
-826,34,178.194187
-33,33,178.263815
-224,26,178.315894
-329,32,178.377312
-1013,23,178.422503
-14,14,179.633562
-225,27,179.687132
-114,15,179.71653
