#{"t_start": 1631042704.8476775, "env_id": "imitationNM/SortingOnions-v0"}
r,l,t
0.0,1,1.607346
0.0,1,1.610022
0.0,1,1.611851
0.0,1,1.613818
0.185759,2,1.618548
0.0,1,1.620571
0.0,1,1.622322
0.0,1,1.623921
0.0,1,1.62533
0.0,1,1.626672
-0.03096,2,1.629622
0.0,1,1.631731
-0.03096,2,1.634363
-0.03096,2,1.636691
0.0,1,1.638021
0.0,1,1.639348
0.185759,2,1.64194
0.0,1,1.643433
0.371517,3,1.647045
0.0,1,1.64807
0.0,1,1.649344
0.0,1,1.650438
0.0,1,1.65149
0.0,1,1.652489
0.0,1,1.653545
-0.03096,2,1.655586
0.371517,3,1.658661
0.0,1,1.659752
0.185759,2,1.661852
0.0,1,1.662843
-0.03096,2,1.664823
0.0,1,1.665956
0.0,1,1.667041
0.185759,2,1.669023
0.0,1,1.67
0.154799,3,1.673677
-0.03096,2,1.67572
-0.03096,2,1.677735
0.185759,2,1.679723
0.0,1,1.680742
0.0,1,1.682004
0.566563,3,1.685104
0.185759,2,1.688709
0.0,1,1.69068
0.0,1,1.692423
0.0,1,1.693786
0.309598,5,1.700844
0.371517,3,1.703771
-0.03096,2,1.705697
-0.03096,2,1.707749
0.0,1,1.708733
0.0,1,1.709738
0.0,1,1.710716
0.0,1,1.711751
0.0,1,1.713615
0.185759,2,1.716756
0.0,1,1.718139
0.0,1,1.719598
0.0,1,1.72099
0.0,1,1.722441
0.0,1,1.723728
0.185759,2,1.726364
0.0,1,1.727625
0.0,1,1.729026
0.0,1,1.730338
0.0,1,1.731664
0.0,1,1.733209
-0.03096,2,1.735914
-0.03096,2,1.737959
0.0,1,1.73894
0.0,1,1.739937
0.0,1,1.741112
-0.03096,2,1.743094
0.0,1,1.744123
-0.03096,2,1.746234
0.154799,3,1.750886
0.0,1,1.752138
0.0,1,1.753618
0.0,1,1.755495
-0.092879,4,1.761645
0.0,1,1.763063
0.0,1,1.764568
0.0,1,1.766074
0.0,1,1.767464
0.0,1,1.768986
-0.092879,4,1.774079
0.0,1,1.77517
-0.03096,2,1.77728
0.0,1,1.778297
0.371517,3,1.781288
0.0,1,1.782375
0.0,1,1.783415
0.0,1,1.784884
0.0,1,1.786306
0.0,1,1.78734
-0.03096,2,1.789415
-0.03096,2,1.7918
0.0,1,1.792838
-0.06192,3,1.796035
0.0,1,1.797104
0.185759,2,1.79929
0.0,1,1.800386
0.371517,3,1.803548
0.185759,2,1.805581
0.185759,2,1.807729
0.0,1,1.808802
-0.03096,2,1.810802
0.0,1,1.811858
0.0,1,1.81292
0.0,1,1.813977
0.185759,2,1.816183
0.0,1,1.817445
0.0,1,1.818521
0.0,1,1.81956
-0.03096,2,1.821671
0.185759,2,1.823729
0.0,1,1.824862
0.0,1,1.825848
0.0,1,1.826928
