#{"t_start": 1627331635.3936284, "env_id": "CartPole-v1"}
r,l,t
14.0,14,1.450298
12.0,12,1.479984
12.0,12,1.510367
18.0,18,1.555319
31.0,31,1.640923
15.0,15,1.679887
19.0,19,1.729673
15.0,15,1.764549
34.0,34,1.845447
25.0,25,1.904564
22.0,22,1.958098
12.0,12,1.987237
13.0,13,2.020527
42.0,42,3.391717
19.0,19,3.443659
13.0,13,3.477552
28.0,28,3.557806
17.0,17,3.603625
12.0,12,3.638232
13.0,13,3.672288
15.0,15,3.718867
13.0,13,3.756963
11.0,11,3.789324
10.0,10,3.817371
36.0,36,3.920048
23.0,23,3.976293
