#{"t_start": 1627331635.5282245, "env_id": "CartPole-v1"}
r,l,t
18.0,18,1.326121
37.0,37,1.418232
23.0,23,1.484532
14.0,14,1.519271
28.0,28,1.592563
24.0,24,1.648063
24.0,24,1.705879
14.0,14,1.739358
15.0,15,1.775034
17.0,17,1.815895
26.0,26,1.880841
28.0,28,3.213378
19.0,19,3.265564
18.0,18,3.314229
36.0,36,3.412425
26.0,26,3.485567
38.0,38,3.59453
13.0,13,3.636149
9.0,9,3.660004
13.0,13,3.698075
16.0,16,3.747077
12.0,12,3.777774
16.0,16,3.817961
11.0,11,3.844455
10.0,10,3.869812
